alert_id,event_time,date,asset_id
nDfa0Vfh0Nt,2019-06-11T18:00:04.000+03:00,2019-06-11,AhmNR08
vliWc3PkkOJ,2019-06-11T18:03:57.000+03:00,2019-06-11,LJXD8Aq
vliWc3PkkOJ,2019-06-11T18:03:57.000+03:00,2019-06-11,fBAIZPF
gF33midLYxb,2019-06-11T18:30:07.000+03:00,2019-06-11,IthIjhB
gF33midLYxb,2019-06-11T18:30:07.000+03:00,2019-06-11,lFmzXJk
gF33midLYxb,2019-06-11T18:30:07.000+03:00,2019-06-11,hylDldM
gF33midLYxb,2019-06-11T18:30:07.000+03:00,2019-06-11,YW2MUsl
gF33midLYxb,2019-06-11T18:30:07.000+03:00,2019-06-11,QE7vteJ
Za6H30LVAdt,2019-06-11T20:19:00.000+03:00,2019-06-11,lzp3Tmv
Za6H30LVAdt,2019-06-11T20:19:00.000+03:00,2019-06-11,H9O9gZf
Za6H30LVAdt,2019-06-11T20:19:00.000+03:00,2019-06-11,v7Zrqdh
1LUtll0EWsV,2019-06-11T20:57:03.000+03:00,2019-06-11,wQKRbrU
wNDjFPdOejC,2019-06-11T21:36:45.000+03:00,2019-06-11,o89UjJl
wNDjFPdOejC,2019-06-11T21:36:45.000+03:00,2019-06-11,IKgrPry
wNDjFPdOejC,2019-06-11T21:36:45.000+03:00,2019-06-11,uTxnHea
wNDjFPdOejC,2019-06-11T21:36:45.000+03:00,2019-06-11,ij81PFa
wNDjFPdOejC,2019-06-11T21:36:45.000+03:00,2019-06-11,h5KQGAn
YzfYeIz55BB,2019-06-11T23:17:40.000+03:00,2019-06-11,lhsaAhp
YzfYeIz55BB,2019-06-11T23:17:40.000+03:00,2019-06-11,jFT1OLG
YzfYeIz55BB,2019-06-11T23:17:40.000+03:00,2019-06-11,dvGQ9pX
YzfYeIz55BB,2019-06-11T23:17:40.000+03:00,2019-06-11,k6AwuI4
YzfYeIz55BB,2019-06-11T23:17:40.000+03:00,2019-06-11,Ym1nLaP
WD5Lr4HkCqo,2019-06-12T00:07:43.000+03:00,2019-06-12,LawUl39
WD5Lr4HkCqo,2019-06-12T00:07:43.000+03:00,2019-06-12,n2S2vPq
WD5Lr4HkCqo,2019-06-12T00:07:43.000+03:00,2019-06-12,A68QvNm
WD5Lr4HkCqo,2019-06-12T00:07:43.000+03:00,2019-06-12,X0GLRSj
KFto5Cml9aH,2019-06-12T00:34:56.000+03:00,2019-06-12,VO32t3P
KFto5Cml9aH,2019-06-12T00:34:56.000+03:00,2019-06-12,Ba8B5Pd
bQ47rjwQA8Z,2019-06-12T00:53:34.000+03:00,2019-06-12,Dovskit
bQ47rjwQA8Z,2019-06-12T00:53:34.000+03:00,2019-06-12,QlzjTF0
