alert_id,event_time,date,asset_id
aGYNCmS1qwf,2019-06-15T07:16:33.000+03:00,2019-06-15,XBNflnI
aGYNCmS1qwf,2019-06-15T07:16:33.000+03:00,2019-06-15,KFCmKSI
aGYNCmS1qwf,2019-06-15T07:16:33.000+03:00,2019-06-15,7FXu2vR
X7cYrWsMibY,2019-06-15T07:25:12.000+03:00,2019-06-15,OphUELo
X7cYrWsMibY,2019-06-15T07:25:12.000+03:00,2019-06-15,K29UqnI
X7cYrWsMibY,2019-06-15T07:25:12.000+03:00,2019-06-15,H2RF4vu
X7cYrWsMibY,2019-06-15T07:25:12.000+03:00,2019-06-15,PaK8c2q
Wxro5AaiSSI,2019-06-15T07:31:08.000+03:00,2019-06-15,kzSWHVm
MT9HnkOcAUA,2019-06-15T07:35:06.000+03:00,2019-06-15,q9di7TL
MT9HnkOcAUA,2019-06-15T07:35:06.000+03:00,2019-06-15,XTp8Mqa
MT9HnkOcAUA,2019-06-15T07:35:06.000+03:00,2019-06-15,IerLypt
MT9HnkOcAUA,2019-06-15T07:35:06.000+03:00,2019-06-15,uf8pM0A
MT9HnkOcAUA,2019-06-15T07:35:06.000+03:00,2019-06-15,eBRCUsp
wNDjFPdOejC,2019-06-15T08:05:22.000+03:00,2019-06-15,eI5hPnP
wNDjFPdOejC,2019-06-15T08:05:22.000+03:00,2019-06-15,p0Mt5cl
wNDjFPdOejC,2019-06-15T08:05:22.000+03:00,2019-06-15,jpV9xRI
wNDjFPdOejC,2019-06-15T08:05:22.000+03:00,2019-06-15,YDzv0Cx
wNDjFPdOejC,2019-06-15T08:05:22.000+03:00,2019-06-15,eKtsTqU
NPDIW6jGkH2,2019-06-15T08:36:27.000+03:00,2019-06-15,ppJ0kU8
NPDIW6jGkH2,2019-06-15T08:36:27.000+03:00,2019-06-15,WGQDkox
NPDIW6jGkH2,2019-06-15T08:36:27.000+03:00,2019-06-15,a7X3Gry
NPDIW6jGkH2,2019-06-15T08:36:27.000+03:00,2019-06-15,XQXRRv4
NPDIW6jGkH2,2019-06-15T08:36:27.000+03:00,2019-06-15,inuC2LX
eyLiVKpbumX,2019-06-15T09:10:12.000+03:00,2019-06-15,A39g6yy
eyLiVKpbumX,2019-06-15T09:10:12.000+03:00,2019-06-15,euBVhWz
05exWW0L1LJ,2019-06-15T09:34:13.000+03:00,2019-06-15,XzXUOZE
jlcYc5PQ5u5,2019-06-15T09:42:10.000+03:00,2019-06-15,lMucWu9
jlcYc5PQ5u5,2019-06-15T09:42:10.000+03:00,2019-06-15,2USa8Wa
jlcYc5PQ5u5,2019-06-15T09:42:10.000+03:00,2019-06-15,U5AS4Yg
czQwIHOzm03,2019-06-15T10:12:07.000+03:00,2019-06-15,4mV8HIU
czQwIHOzm03,2019-06-15T10:12:07.000+03:00,2019-06-15,c3vhw7K
czQwIHOzm03,2019-06-15T10:12:07.000+03:00,2019-06-15,vTTcWHv
czQwIHOzm03,2019-06-15T10:12:07.000+03:00,2019-06-15,Rnlxp3a
