alert_id,event_time,date,asset_id
KFto5Cml9aH,2019-06-06T00:13:34.000+03:00,2019-06-06,wHe4N0l
KFto5Cml9aH,2019-06-06T00:13:34.000+03:00,2019-06-06,redQfMj
KFto5Cml9aH,2019-06-06T00:13:34.000+03:00,2019-06-06,YBejXIO
KFto5Cml9aH,2019-06-06T00:13:34.000+03:00,2019-06-06,zIreEKa
KFto5Cml9aH,2019-06-06T00:13:34.000+03:00,2019-06-06,MXnVpRR
nU9qAdROmHP,2019-06-06T00:39:48.000+03:00,2019-06-06,sMbJ9dB
nU9qAdROmHP,2019-06-06T00:39:48.000+03:00,2019-06-06,C9ijDlN
nU9qAdROmHP,2019-06-06T00:39:48.000+03:00,2019-06-06,TlX6BFU
AH8to3Rxfka,2019-06-06T00:59:13.000+03:00,2019-06-06,PvBZxip
AH8to3Rxfka,2019-06-06T00:59:13.000+03:00,2019-06-06,mCuljJ3
AH8to3Rxfka,2019-06-06T00:59:13.000+03:00,2019-06-06,7S4TBCq
HttiH0rqiG4,2019-06-06T01:00:03.000+03:00,2019-06-06,queYDID
HttiH0rqiG4,2019-06-06T01:00:03.000+03:00,2019-06-06,Umz7Rup
HttiH0rqiG4,2019-06-06T01:00:03.000+03:00,2019-06-06,XMH422V
HttiH0rqiG4,2019-06-06T01:00:03.000+03:00,2019-06-06,sOdEm1D
sHqLZ3ygoVI,2019-06-06T01:12:59.000+03:00,2019-06-06,ynUoOch
sHqLZ3ygoVI,2019-06-06T01:12:59.000+03:00,2019-06-06,NrwIM2Y
HB3Nvao0uO6,2019-06-06T02:05:37.000+03:00,2019-06-06,1yBCMat
biXRQ1DEME2,2019-06-06T02:19:32.000+03:00,2019-06-06,SIiHvjo
biXRQ1DEME2,2019-06-06T02:19:32.000+03:00,2019-06-06,ZNsV991
aGYNCmS1qwf,2019-06-06T02:31:31.000+03:00,2019-06-06,KY3mMWy
aGYNCmS1qwf,2019-06-06T02:31:31.000+03:00,2019-06-06,qV72H6a
aGYNCmS1qwf,2019-06-06T02:31:31.000+03:00,2019-06-06,4aHbaRa
Ph5RppQOrFa,2019-06-06T02:39:41.000+03:00,2019-06-06,D7LUXcH
Ph5RppQOrFa,2019-06-06T02:39:41.000+03:00,2019-06-06,Yb1ktut
Ph5RppQOrFa,2019-06-06T02:39:41.000+03:00,2019-06-06,cxt3nf2
ArbwAO2m4Oa,2019-06-06T02:40:45.000+03:00,2019-06-06,OHQc5Z5
ArbwAO2m4Oa,2019-06-06T02:40:45.000+03:00,2019-06-06,GpOnlKo
ArbwAO2m4Oa,2019-06-06T02:40:45.000+03:00,2019-06-06,XRKKNwn
