alert_id,event_time,date,asset_id
JHDImbeDmR8,2019-06-23T09:39:53.000+03:00,2019-06-23,GKA4vTW
JHDImbeDmR8,2019-06-23T09:39:53.000+03:00,2019-06-23,4OCtyLU
JHDImbeDmR8,2019-06-23T09:39:53.000+03:00,2019-06-23,g7ScEjC
JHDImbeDmR8,2019-06-23T09:39:53.000+03:00,2019-06-23,jiJjOpp
sHqLZ3ygoVI,2019-06-23T10:56:21.000+03:00,2019-06-23,WztOmKp
MT9HnkOcAUA,2019-06-23T11:26:22.000+03:00,2019-06-23,LSV27Ds
MT9HnkOcAUA,2019-06-23T11:26:22.000+03:00,2019-06-23,oUBcA7E
MT9HnkOcAUA,2019-06-23T11:26:22.000+03:00,2019-06-23,fsMh94j
5PCmcWte4li,2019-06-23T11:50:20.000+03:00,2019-06-23,kUzNKqB
Ph5RppQOrFa,2019-06-23T12:10:22.000+03:00,2019-06-23,uQzJCql
Ph5RppQOrFa,2019-06-23T12:10:22.000+03:00,2019-06-23,ia1IpnA
Ph5RppQOrFa,2019-06-23T12:10:22.000+03:00,2019-06-23,dzeoeNR
Ph5RppQOrFa,2019-06-23T12:10:22.000+03:00,2019-06-23,rzro0R9
Ph5RppQOrFa,2019-06-23T12:10:22.000+03:00,2019-06-23,BVwQR8a
Pbt9PMCguA6,2019-06-23T12:42:52.000+03:00,2019-06-23,LmKKzGt
Pbt9PMCguA6,2019-06-23T12:42:52.000+03:00,2019-06-23,0qPk78k
Pbt9PMCguA6,2019-06-23T12:42:52.000+03:00,2019-06-23,sskDRXP
YWG6P8N45eQ,2019-06-23T12:45:30.000+03:00,2019-06-23,luTj4yY
YWG6P8N45eQ,2019-06-23T12:45:30.000+03:00,2019-06-23,40rYVI6
YWG6P8N45eQ,2019-06-23T12:45:30.000+03:00,2019-06-23,A7isMUB
YWG6P8N45eQ,2019-06-23T12:45:30.000+03:00,2019-06-23,iHBqbLH
eq7EJ9tSb3v,2019-06-23T13:08:26.000+03:00,2019-06-23,jMFgN7B
FYFObaGlK4Q,2019-06-23T13:33:27.000+03:00,2019-06-23,aJuRrwQ
soOEM5S7lYr,2019-06-23T14:10:58.000+03:00,2019-06-23,LmqC3u0
soOEM5S7lYr,2019-06-23T14:10:58.000+03:00,2019-06-23,fwq8VhI
soOEM5S7lYr,2019-06-23T14:10:58.000+03:00,2019-06-23,BbT9BGI
05exWW0L1LJ,2019-06-23T14:19:42.000+03:00,2019-06-23,wRM8PnB
05exWW0L1LJ,2019-06-23T14:19:42.000+03:00,2019-06-23,fIle8v1
05exWW0L1LJ,2019-06-23T14:19:42.000+03:00,2019-06-23,6pEkW4Q
05exWW0L1LJ,2019-06-23T14:19:42.000+03:00,2019-06-23,qdOUdm8
