alert_id,event_time,date,asset_id
P7BrHI2xkol,2019-06-24T08:35:06.000+03:00,2019-06-24,zcw1XFO
P7BrHI2xkol,2019-06-24T08:35:06.000+03:00,2019-06-24,IjqkGWp
P7BrHI2xkol,2019-06-24T08:35:06.000+03:00,2019-06-24,gsXQvbv
P7BrHI2xkol,2019-06-24T08:35:06.000+03:00,2019-06-24,2f8trsk
GoRkTU71sLp,2019-06-24T08:35:23.000+03:00,2019-06-24,Ot28FuJ
5PCmcWte4li,2019-06-24T08:40:45.000+03:00,2019-06-24,W3LUTW6
5PCmcWte4li,2019-06-24T08:40:45.000+03:00,2019-06-24,ud37KtT
5PCmcWte4li,2019-06-24T08:40:45.000+03:00,2019-06-24,189p9tT
nDfa0Vfh0Nt,2019-06-24T08:59:15.000+03:00,2019-06-24,rw3DIQ1
nDfa0Vfh0Nt,2019-06-24T08:59:15.000+03:00,2019-06-24,a252EaN
nDfa0Vfh0Nt,2019-06-24T08:59:15.000+03:00,2019-06-24,4EDS5F5
nDfa0Vfh0Nt,2019-06-24T08:59:15.000+03:00,2019-06-24,OJ8ABA3
nDfa0Vfh0Nt,2019-06-24T08:59:15.000+03:00,2019-06-24,U5yyxOQ
eSh0VWspC3x,2019-06-24T09:03:37.000+03:00,2019-06-24,xzAVR2X
nGw2Qqb7Ll8,2019-06-24T10:04:00.000+03:00,2019-06-24,w5zr5b6
nGw2Qqb7Ll8,2019-06-24T10:04:00.000+03:00,2019-06-24,1fAWxXx
nGw2Qqb7Ll8,2019-06-24T10:04:00.000+03:00,2019-06-24,4Tf6IGi
nGw2Qqb7Ll8,2019-06-24T10:04:00.000+03:00,2019-06-24,SpqDDde
nGw2Qqb7Ll8,2019-06-24T10:04:00.000+03:00,2019-06-24,5OeenVs
oIpXWTYPGOs,2019-06-24T10:31:10.000+03:00,2019-06-24,0j1ds8U
oIpXWTYPGOs,2019-06-24T10:31:10.000+03:00,2019-06-24,KDmgrer
oIpXWTYPGOs,2019-06-24T10:31:10.000+03:00,2019-06-24,h17Axt5
oIpXWTYPGOs,2019-06-24T10:31:10.000+03:00,2019-06-24,KToCIiq
oIpXWTYPGOs,2019-06-24T10:31:10.000+03:00,2019-06-24,F6E4rhF
kdlifFZxjtH,2019-06-24T10:45:22.000+03:00,2019-06-24,GkprDLD
kdlifFZxjtH,2019-06-24T10:45:22.000+03:00,2019-06-24,1fZ0T3Z
p8VCdPHXCuZ,2019-06-24T11:06:30.000+03:00,2019-06-24,I9drs7b
p8VCdPHXCuZ,2019-06-24T11:06:30.000+03:00,2019-06-24,TzAh78e
8x9rwGukOmB,2019-06-24T11:30:35.000+03:00,2019-06-24,vDRZpC0
8x9rwGukOmB,2019-06-24T11:30:35.000+03:00,2019-06-24,GX2xXI8
8x9rwGukOmB,2019-06-24T11:30:35.000+03:00,2019-06-24,4XXZ2c0
