alert_id,event_time,date,asset_id
uTQimz0xfbI,2019-06-23T00:59:02.000+03:00,2019-06-23,yHhnSk6
uTQimz0xfbI,2019-06-23T00:59:02.000+03:00,2019-06-23,WgoVjtx
uTQimz0xfbI,2019-06-23T00:59:02.000+03:00,2019-06-23,aodypxj
XGo0nQHCZzR,2019-06-23T01:04:32.000+03:00,2019-06-23,zgKuK98
XGo0nQHCZzR,2019-06-23T01:04:32.000+03:00,2019-06-23,Yf0xmMe
74oBBbuPaSg,2019-06-23T01:06:58.000+03:00,2019-06-23,MQrEklq
74oBBbuPaSg,2019-06-23T01:06:58.000+03:00,2019-06-23,THXUqwv
74oBBbuPaSg,2019-06-23T01:06:58.000+03:00,2019-06-23,bB4acnS
1AlMxb4jeZ8,2019-06-23T01:32:02.000+03:00,2019-06-23,uWrA4bh
1AlMxb4jeZ8,2019-06-23T01:32:02.000+03:00,2019-06-23,y1219SF
1AlMxb4jeZ8,2019-06-23T01:32:02.000+03:00,2019-06-23,JZ5EzoJ
1AlMxb4jeZ8,2019-06-23T01:32:02.000+03:00,2019-06-23,KF6CJxN
1AlMxb4jeZ8,2019-06-23T01:32:02.000+03:00,2019-06-23,mdHplvC
vliWc3PkkOJ,2019-06-23T01:35:01.000+03:00,2019-06-23,H4HJV9f
vliWc3PkkOJ,2019-06-23T01:35:01.000+03:00,2019-06-23,gde9TRk
vliWc3PkkOJ,2019-06-23T01:35:01.000+03:00,2019-06-23,lbqR4eM
vliWc3PkkOJ,2019-06-23T01:35:01.000+03:00,2019-06-23,PHAppwB
nGw2Qqb7Ll8,2019-06-23T01:39:54.000+03:00,2019-06-23,Lqtx87Q
nGw2Qqb7Ll8,2019-06-23T01:39:54.000+03:00,2019-06-23,k04z8W9
nGw2Qqb7Ll8,2019-06-23T01:39:54.000+03:00,2019-06-23,DY8NMuk
dtj3qBnaJ0E,2019-06-23T01:57:29.000+03:00,2019-06-23,nXW4AYw
dtj3qBnaJ0E,2019-06-23T01:57:29.000+03:00,2019-06-23,tXNYiBA
nU9qAdROmHP,2019-06-23T02:24:45.000+03:00,2019-06-23,nKpcbn8
nU9qAdROmHP,2019-06-23T02:24:45.000+03:00,2019-06-23,eSL7Txm
P7BrHI2xkol,2019-06-23T02:34:31.000+03:00,2019-06-23,X7m3Br9
P7BrHI2xkol,2019-06-23T02:34:31.000+03:00,2019-06-23,4Ky3IZN
P7BrHI2xkol,2019-06-23T02:34:31.000+03:00,2019-06-23,LSA2t3k
vwsUROfwNk4,2019-06-23T02:43:46.000+03:00,2019-06-23,uCFCipW
vwsUROfwNk4,2019-06-23T02:43:46.000+03:00,2019-06-23,npB6Vd9
