alert_id,event_time,date,asset_id
VRYMEmmYp50,2019-06-10T00:33:47.000+03:00,2019-06-10,6aMVSiH
VRYMEmmYp50,2019-06-10T00:33:47.000+03:00,2019-06-10,H8vYSwJ
VRYMEmmYp50,2019-06-10T00:33:47.000+03:00,2019-06-10,Odgrajz
VRYMEmmYp50,2019-06-10T00:33:47.000+03:00,2019-06-10,3Z2st9i
VRYMEmmYp50,2019-06-10T00:33:47.000+03:00,2019-06-10,cSgmgGz
YqxeNT2b1WJ,2019-06-10T00:53:26.000+03:00,2019-06-10,PCKkjgY
YqxeNT2b1WJ,2019-06-10T00:53:26.000+03:00,2019-06-10,W23dmp5
aGYNCmS1qwf,2019-06-10T01:00:43.000+03:00,2019-06-10,xOuB7Mf
aGYNCmS1qwf,2019-06-10T01:00:43.000+03:00,2019-06-10,VgbKEy2
uTQimz0xfbI,2019-06-10T01:01:53.000+03:00,2019-06-10,vZk0uPq
Ph5RppQOrFa,2019-06-10T01:12:49.000+03:00,2019-06-10,frjRa3e
Ph5RppQOrFa,2019-06-10T01:12:49.000+03:00,2019-06-10,rNzlC6y
KFto5Cml9aH,2019-06-10T01:14:51.000+03:00,2019-06-10,s3Cgtck
KFto5Cml9aH,2019-06-10T01:14:51.000+03:00,2019-06-10,ozoLUnc
KFto5Cml9aH,2019-06-10T01:14:51.000+03:00,2019-06-10,XS9To7v
2Jof51BvzqX,2019-06-10T01:40:08.000+03:00,2019-06-10,voUR9Yp
2Jof51BvzqX,2019-06-10T01:40:08.000+03:00,2019-06-10,OjG5S0p
2Jof51BvzqX,2019-06-10T01:40:08.000+03:00,2019-06-10,Edkapwv
2Jof51BvzqX,2019-06-10T01:40:08.000+03:00,2019-06-10,39EeWT6
AH8to3Rxfka,2019-06-10T02:09:47.000+03:00,2019-06-10,jMyY0ZJ
AH8to3Rxfka,2019-06-10T02:09:47.000+03:00,2019-06-10,kLEiaJ2
AH8to3Rxfka,2019-06-10T02:09:47.000+03:00,2019-06-10,2sCMOLg
biXRQ1DEME2,2019-06-10T02:22:48.000+03:00,2019-06-10,MapWgy4
qWytEuoODzH,2019-06-10T02:41:41.000+03:00,2019-06-10,JrW7clc
qWytEuoODzH,2019-06-10T02:41:41.000+03:00,2019-06-10,i4bwbGF
qWytEuoODzH,2019-06-10T02:41:41.000+03:00,2019-06-10,stGh5h4
YgCI2UmvDhe,2019-06-10T02:43:52.000+03:00,2019-06-10,umpiqar
YgCI2UmvDhe,2019-06-10T02:43:52.000+03:00,2019-06-10,iwePSOa
YgCI2UmvDhe,2019-06-10T02:43:52.000+03:00,2019-06-10,sdxHJ1p
YgCI2UmvDhe,2019-06-10T02:43:52.000+03:00,2019-06-10,irc8dsE
YgCI2UmvDhe,2019-06-10T02:43:52.000+03:00,2019-06-10,XaKoY3L
