alert_id,event_time,date,asset_id
nGw2Qqb7Ll8,2019-06-02T09:23:06.000+03:00,2019-06-02,YJ3fQEl
nGw2Qqb7Ll8,2019-06-02T09:23:06.000+03:00,2019-06-02,HbNPdR3
mEmTZVPrTJd,2019-06-02T09:28:37.000+03:00,2019-06-02,HhiDouK
mEmTZVPrTJd,2019-06-02T09:28:37.000+03:00,2019-06-02,F4oeb5M
kdlifFZxjtH,2019-06-02T09:28:59.000+03:00,2019-06-02,EUfzcEI
kdlifFZxjtH,2019-06-02T09:28:59.000+03:00,2019-06-02,ze26jXM
kdlifFZxjtH,2019-06-02T09:28:59.000+03:00,2019-06-02,iusRGNq
M3T4nO5g8jm,2019-06-02T09:31:49.000+03:00,2019-06-02,3wleJgF
M3T4nO5g8jm,2019-06-02T09:31:49.000+03:00,2019-06-02,0m02J2g
P1GR3AvXGz6,2019-06-02T10:36:11.000+03:00,2019-06-02,gUg2eu2
P1GR3AvXGz6,2019-06-02T10:36:11.000+03:00,2019-06-02,2Wp1EOE
P7BrHI2xkol,2019-06-02T10:40:49.000+03:00,2019-06-02,FymATBk
P7BrHI2xkol,2019-06-02T10:40:49.000+03:00,2019-06-02,DaAT2i1
P7BrHI2xkol,2019-06-02T10:40:49.000+03:00,2019-06-02,RC1HMvj
P7BrHI2xkol,2019-06-02T10:40:49.000+03:00,2019-06-02,Bkn0JDp
P7BrHI2xkol,2019-06-02T10:40:49.000+03:00,2019-06-02,pD8HKwK
YqxeNT2b1WJ,2019-06-02T10:53:45.000+03:00,2019-06-02,NpuwHnq
YqxeNT2b1WJ,2019-06-02T10:53:45.000+03:00,2019-06-02,6Kbq4hd
YqxeNT2b1WJ,2019-06-02T10:53:45.000+03:00,2019-06-02,JdimWHe
KFto5Cml9aH,2019-06-02T11:50:48.000+03:00,2019-06-02,0LZ9TQr
KFto5Cml9aH,2019-06-02T11:50:48.000+03:00,2019-06-02,IiZr3yE
vEfvf9YFExi,2019-06-02T11:52:25.000+03:00,2019-06-02,fI5ZJxT
vEfvf9YFExi,2019-06-02T11:52:25.000+03:00,2019-06-02,sRdn2lx
vEfvf9YFExi,2019-06-02T11:52:25.000+03:00,2019-06-02,plFl86f
vEfvf9YFExi,2019-06-02T11:52:25.000+03:00,2019-06-02,yLV3Qyx
0ZrX3rIidUB,2019-06-02T11:53:16.000+03:00,2019-06-02,3Q9bdd8
0ZrX3rIidUB,2019-06-02T11:53:16.000+03:00,2019-06-02,27kCJNx
