alert_id,event_time,date,asset_id
XTBrpBEIW2v,2019-06-15T05:05:17.000+03:00,2019-06-15,eF3mozP
XTBrpBEIW2v,2019-06-15T05:05:17.000+03:00,2019-06-15,6pBEIpV
XTBrpBEIW2v,2019-06-15T05:05:17.000+03:00,2019-06-15,fTJd4x4
XTBrpBEIW2v,2019-06-15T05:05:17.000+03:00,2019-06-15,lrmoJAG
oQ9FOYI48SY,2019-06-15T05:09:15.000+03:00,2019-06-15,caWaz2g
oQ9FOYI48SY,2019-06-15T05:09:15.000+03:00,2019-06-15,85sj00X
oQ9FOYI48SY,2019-06-15T05:09:15.000+03:00,2019-06-15,eCGyMJK
oQ9FOYI48SY,2019-06-15T05:09:15.000+03:00,2019-06-15,fnp5RlL
D4C04PosYg6,2019-06-15T05:19:09.000+03:00,2019-06-15,Lzey0cc
D4C04PosYg6,2019-06-15T05:19:09.000+03:00,2019-06-15,ECm3tuy
YqxeNT2b1WJ,2019-06-15T05:20:21.000+03:00,2019-06-15,HRBaVIk
kdlifFZxjtH,2019-06-15T05:26:04.000+03:00,2019-06-15,06pJCcz
kdlifFZxjtH,2019-06-15T05:26:04.000+03:00,2019-06-15,KBakb2Z
kdlifFZxjtH,2019-06-15T05:26:04.000+03:00,2019-06-15,v0cE8nG
JHDImbeDmR8,2019-06-15T05:30:29.000+03:00,2019-06-15,QY7WOWl
JHDImbeDmR8,2019-06-15T05:30:29.000+03:00,2019-06-15,RdvM4sU
JHDImbeDmR8,2019-06-15T05:30:29.000+03:00,2019-06-15,Drs10n1
qWytEuoODzH,2019-06-15T05:40:54.000+03:00,2019-06-15,zyGVxrA
qWytEuoODzH,2019-06-15T05:40:54.000+03:00,2019-06-15,JIUaaLZ
qWytEuoODzH,2019-06-15T05:40:54.000+03:00,2019-06-15,GPbiBTS
GoRkTU71sLp,2019-06-15T06:02:25.000+03:00,2019-06-15,u7LEy66
GoRkTU71sLp,2019-06-15T06:02:25.000+03:00,2019-06-15,XJSK9ZL
u6GnQ51znX6,2019-06-15T06:09:29.000+03:00,2019-06-15,uPLJeZY
u6GnQ51znX6,2019-06-15T06:09:29.000+03:00,2019-06-15,1k25sql
u6GnQ51znX6,2019-06-15T06:09:29.000+03:00,2019-06-15,dao15I6
u6GnQ51znX6,2019-06-15T06:09:29.000+03:00,2019-06-15,s9OLc6R
C323Ed4y8NU,2019-06-15T06:55:27.000+03:00,2019-06-15,JO6LPGI
C323Ed4y8NU,2019-06-15T06:55:27.000+03:00,2019-06-15,AQNFTRj
C323Ed4y8NU,2019-06-15T06:55:27.000+03:00,2019-06-15,IypeJjo
MlsUENcq3iO,2019-06-15T07:05:25.000+03:00,2019-06-15,yBmxD55
