alert_id,event_time,date,asset_id
FYFObaGlK4Q,2019-06-17T11:34:33.000+03:00,2019-06-17,1IVgT6X
FYFObaGlK4Q,2019-06-17T11:34:33.000+03:00,2019-06-17,1OBwSmp
FYFObaGlK4Q,2019-06-17T11:34:33.000+03:00,2019-06-17,6y7UoCg
9eWpr1cPXEE,2019-06-17T11:52:42.000+03:00,2019-06-17,8x0sB6r
9eWpr1cPXEE,2019-06-17T11:52:42.000+03:00,2019-06-17,3oPF8Io
9eWpr1cPXEE,2019-06-17T11:52:42.000+03:00,2019-06-17,k6CMozP
9eWpr1cPXEE,2019-06-17T11:52:42.000+03:00,2019-06-17,uR1SgIJ
9eWpr1cPXEE,2019-06-17T11:52:42.000+03:00,2019-06-17,Zqr7Fh9
Jgz1VRqqEo2,2019-06-17T12:03:27.000+03:00,2019-06-17,GtzEtP4
Jgz1VRqqEo2,2019-06-17T12:03:27.000+03:00,2019-06-17,942Z5hO
XhBrfwWdYgU,2019-06-17T12:08:55.000+03:00,2019-06-17,1vsecSJ
XhBrfwWdYgU,2019-06-17T12:08:55.000+03:00,2019-06-17,EpijtMb
YqxeNT2b1WJ,2019-06-17T12:15:49.000+03:00,2019-06-17,XfrUDiG
YqxeNT2b1WJ,2019-06-17T12:15:49.000+03:00,2019-06-17,XPB1sqp
YqxeNT2b1WJ,2019-06-17T12:15:49.000+03:00,2019-06-17,ALJRmyN
YqxeNT2b1WJ,2019-06-17T12:15:49.000+03:00,2019-06-17,5co9obA
YqxeNT2b1WJ,2019-06-17T12:15:49.000+03:00,2019-06-17,NpOLnPa
AH8to3Rxfka,2019-06-17T12:51:43.000+03:00,2019-06-17,KfMXYuE
AH8to3Rxfka,2019-06-17T12:51:43.000+03:00,2019-06-17,5fPqDV5
AH8to3Rxfka,2019-06-17T12:51:43.000+03:00,2019-06-17,WhaKKzJ
D4C04PosYg6,2019-06-17T13:46:03.000+03:00,2019-06-17,Xqz516S
D4C04PosYg6,2019-06-17T13:46:03.000+03:00,2019-06-17,dMDF7VT
D4C04PosYg6,2019-06-17T13:46:03.000+03:00,2019-06-17,evigV5V
D4C04PosYg6,2019-06-17T13:46:03.000+03:00,2019-06-17,2qEHlDe
YzfYeIz55BB,2019-06-17T14:38:44.000+03:00,2019-06-17,GkYJzcp
YzfYeIz55BB,2019-06-17T14:38:44.000+03:00,2019-06-17,5w0uJq3
YzfYeIz55BB,2019-06-17T14:38:44.000+03:00,2019-06-17,aFKG6ye
YzfYeIz55BB,2019-06-17T14:38:44.000+03:00,2019-06-17,3hlvSUA
t126DDTsC60,2019-06-17T15:20:56.000+03:00,2019-06-17,HI9vhsI
t126DDTsC60,2019-06-17T15:20:56.000+03:00,2019-06-17,3htdca6
t126DDTsC60,2019-06-17T15:20:56.000+03:00,2019-06-17,AsU1IiV
t126DDTsC60,2019-06-17T15:20:56.000+03:00,2019-06-17,GHan2Xb
