alert_id,event_time,date,asset_id
oQ9FOYI48SY,2019-06-01T12:24:13.000+03:00,2019-06-01,vmsTmgV
oQ9FOYI48SY,2019-06-01T12:24:13.000+03:00,2019-06-01,53aCOVS
1AlMxb4jeZ8,2019-06-01T13:02:03.000+03:00,2019-06-01,JKc54FS
1AlMxb4jeZ8,2019-06-01T13:02:03.000+03:00,2019-06-01,wffBS0k
k01Jbv2jug2,2019-06-01T13:06:17.000+03:00,2019-06-01,Xh03gc0
eyLiVKpbumX,2019-06-01T13:09:18.000+03:00,2019-06-01,CagPy5k
djBVUKLJdaU,2019-06-01T13:09:36.000+03:00,2019-06-01,Q5I019V
nU9qAdROmHP,2019-06-01T13:11:12.000+03:00,2019-06-01,Sg2cuYn
nU9qAdROmHP,2019-06-01T13:11:12.000+03:00,2019-06-01,SoPQAaY
nU9qAdROmHP,2019-06-01T13:11:12.000+03:00,2019-06-01,UIjy1nx
2VsSDcyzFF7,2019-06-01T14:23:44.000+03:00,2019-06-01,zsWeufr
2VsSDcyzFF7,2019-06-01T14:23:44.000+03:00,2019-06-01,8y6aqT9
2VsSDcyzFF7,2019-06-01T14:23:44.000+03:00,2019-06-01,Ep868Fo
BxKRvWMrY6I,2019-06-01T14:54:31.000+03:00,2019-06-01,b7Zp5cb
AH8to3Rxfka,2019-06-01T15:59:59.000+03:00,2019-06-01,xD5Kha0
AH8to3Rxfka,2019-06-01T15:59:59.000+03:00,2019-06-01,y1lzXHI
AH8to3Rxfka,2019-06-01T15:59:59.000+03:00,2019-06-01,AmJIinC
ChPjT8d8BRX,2019-06-01T16:13:41.000+03:00,2019-06-01,HseILUJ
ChPjT8d8BRX,2019-06-01T16:13:41.000+03:00,2019-06-01,RPggWAO
ChPjT8d8BRX,2019-06-01T16:13:41.000+03:00,2019-06-01,uudjZax
ChPjT8d8BRX,2019-06-01T16:13:41.000+03:00,2019-06-01,PQCjO5P
kdlifFZxjtH,2019-06-01T16:56:51.000+03:00,2019-06-01,KoOr6vI
kdlifFZxjtH,2019-06-01T16:56:51.000+03:00,2019-06-01,DrTnZhm
Zuo4OWw2Sk0,2019-06-01T17:32:08.000+03:00,2019-06-01,bFAwPOP
Zuo4OWw2Sk0,2019-06-01T17:32:08.000+03:00,2019-06-01,xEYLcyo
Zuo4OWw2Sk0,2019-06-01T17:32:08.000+03:00,2019-06-01,CRyghyp
Zuo4OWw2Sk0,2019-06-01T17:32:08.000+03:00,2019-06-01,p9thi2M
XhBrfwWdYgU,2019-06-01T17:48:08.000+03:00,2019-06-01,rTNy1oC
XhBrfwWdYgU,2019-06-01T17:48:08.000+03:00,2019-06-01,oVo9P6z
XhBrfwWdYgU,2019-06-01T17:48:08.000+03:00,2019-06-01,AUZUnha
XhBrfwWdYgU,2019-06-01T17:48:08.000+03:00,2019-06-01,d3hXMf2
XhBrfwWdYgU,2019-06-01T17:48:08.000+03:00,2019-06-01,jK4POrs
