alert_id,event_time,date,asset_id
Y7cWwyAi30w,2019-06-06T21:16:31.000+03:00,2019-06-06,u8yEqnf
Y7cWwyAi30w,2019-06-06T21:16:31.000+03:00,2019-06-06,PiWJom4
Y7cWwyAi30w,2019-06-06T21:16:31.000+03:00,2019-06-06,qMS6Ar0
Y7cWwyAi30w,2019-06-06T21:16:31.000+03:00,2019-06-06,roFgAdn
FYFObaGlK4Q,2019-06-06T21:21:40.000+03:00,2019-06-06,OWRQoqQ
FYFObaGlK4Q,2019-06-06T21:21:40.000+03:00,2019-06-06,nnBzf5d
FYFObaGlK4Q,2019-06-06T21:21:40.000+03:00,2019-06-06,eTLPIFI
FYFObaGlK4Q,2019-06-06T21:21:40.000+03:00,2019-06-06,hYh4lYa
FYFObaGlK4Q,2019-06-06T21:21:40.000+03:00,2019-06-06,a3MRgGA
bQ47rjwQA8Z,2019-06-07T00:01:28.000+03:00,2019-06-07,etOJAAP
bQ47rjwQA8Z,2019-06-07T00:01:28.000+03:00,2019-06-07,juinPtP
AH8to3Rxfka,2019-06-07T00:21:33.000+03:00,2019-06-07,b7naZ3L
AH8to3Rxfka,2019-06-07T00:21:33.000+03:00,2019-06-07,Luk861g
Wxro5AaiSSI,2019-06-07T00:21:41.000+03:00,2019-06-07,kCiK7af
Wxro5AaiSSI,2019-06-07T00:21:41.000+03:00,2019-06-07,HDDzmUq
Wxro5AaiSSI,2019-06-07T00:21:41.000+03:00,2019-06-07,AyrPLTJ
nU9qAdROmHP,2019-06-07T00:53:14.000+03:00,2019-06-07,e06qRVR
nU9qAdROmHP,2019-06-07T00:53:14.000+03:00,2019-06-07,8kJSXkz
nU9qAdROmHP,2019-06-07T00:53:14.000+03:00,2019-06-07,LjhiMzx
W0MLje6q4Sb,2019-06-07T01:12:05.000+03:00,2019-06-07,yIkCT8K
W0MLje6q4Sb,2019-06-07T01:12:05.000+03:00,2019-06-07,qC1JymV
74oBBbuPaSg,2019-06-07T01:15:27.000+03:00,2019-06-07,wdBBUhW
74oBBbuPaSg,2019-06-07T01:15:27.000+03:00,2019-06-07,uF6Vsjw
74oBBbuPaSg,2019-06-07T01:15:27.000+03:00,2019-06-07,EEVqQjH
74oBBbuPaSg,2019-06-07T01:15:27.000+03:00,2019-06-07,Oa9c2W3
YgCI2UmvDhe,2019-06-07T01:33:03.000+03:00,2019-06-07,50NO3wB
YgCI2UmvDhe,2019-06-07T01:33:03.000+03:00,2019-06-07,vz9WY1S
YgCI2UmvDhe,2019-06-07T01:33:03.000+03:00,2019-06-07,sX1qysc
YgCI2UmvDhe,2019-06-07T01:33:03.000+03:00,2019-06-07,GxseTRf
YgCI2UmvDhe,2019-06-07T01:33:03.000+03:00,2019-06-07,n4A8kq2
XTBrpBEIW2v,2019-06-07T01:48:54.000+03:00,2019-06-07,7eQLUhS
XTBrpBEIW2v,2019-06-07T01:48:54.000+03:00,2019-06-07,YMV2qyH
