alert_id,event_time,date,asset_id
GoRkTU71sLp,2019-06-07T11:45:09.000+03:00,2019-06-07,qarj9yH
GoRkTU71sLp,2019-06-07T11:45:09.000+03:00,2019-06-07,6c0rHT6
GoRkTU71sLp,2019-06-07T11:45:09.000+03:00,2019-06-07,zOkMYyw
GoRkTU71sLp,2019-06-07T11:45:09.000+03:00,2019-06-07,UROYZhv
GoRkTU71sLp,2019-06-07T11:45:09.000+03:00,2019-06-07,7fX4yE7
djBVUKLJdaU,2019-06-07T13:21:16.000+03:00,2019-06-07,Qrnu6aZ
djBVUKLJdaU,2019-06-07T13:21:16.000+03:00,2019-06-07,6ftS5eA
djBVUKLJdaU,2019-06-07T13:21:16.000+03:00,2019-06-07,dCCf6yr
djBVUKLJdaU,2019-06-07T13:21:16.000+03:00,2019-06-07,35cgSJK
djBVUKLJdaU,2019-06-07T13:21:16.000+03:00,2019-06-07,O3eDtC3
X7cYrWsMibY,2019-06-07T13:24:02.000+03:00,2019-06-07,uozEltL
X7cYrWsMibY,2019-06-07T13:24:02.000+03:00,2019-06-07,jMoGbZZ
X7cYrWsMibY,2019-06-07T13:24:02.000+03:00,2019-06-07,ZOMyfFo
X7cYrWsMibY,2019-06-07T13:24:02.000+03:00,2019-06-07,A69kSyh
X7cYrWsMibY,2019-06-07T13:24:02.000+03:00,2019-06-07,mfmy2ow
vliWc3PkkOJ,2019-06-07T14:07:13.000+03:00,2019-06-07,j6Qp1aM
vliWc3PkkOJ,2019-06-07T14:07:13.000+03:00,2019-06-07,oAXj9iT
vliWc3PkkOJ,2019-06-07T14:07:13.000+03:00,2019-06-07,oW6maNo
vliWc3PkkOJ,2019-06-07T14:07:13.000+03:00,2019-06-07,oALFYax
0wtOQkEFagA,2019-06-07T14:07:46.000+03:00,2019-06-07,SnFTECV
0wtOQkEFagA,2019-06-07T14:07:46.000+03:00,2019-06-07,ixj9d27
0wtOQkEFagA,2019-06-07T14:07:46.000+03:00,2019-06-07,u9Hvyhr
0wtOQkEFagA,2019-06-07T14:07:46.000+03:00,2019-06-07,zfbZPz8
0wtOQkEFagA,2019-06-07T14:07:46.000+03:00,2019-06-07,oK9OPzj
cv1iTBJeHKF,2019-06-07T14:57:41.000+03:00,2019-06-07,XOfKXP5
czQwIHOzm03,2019-06-07T15:36:02.000+03:00,2019-06-07,HnYsLZd
ArbwAO2m4Oa,2019-06-07T15:46:50.000+03:00,2019-06-07,ocd2Fwo
ArbwAO2m4Oa,2019-06-07T15:46:50.000+03:00,2019-06-07,kJFOMpX
vwsUROfwNk4,2019-06-07T15:47:24.000+03:00,2019-06-07,rnmKWAP
mEmTZVPrTJd,2019-06-07T16:58:25.000+03:00,2019-06-07,K52BMVc
mEmTZVPrTJd,2019-06-07T16:58:25.000+03:00,2019-06-07,4CuvJyj
mEmTZVPrTJd,2019-06-07T16:58:25.000+03:00,2019-06-07,FysTKz2
mEmTZVPrTJd,2019-06-07T16:58:25.000+03:00,2019-06-07,s38mDnT
