alert_id,event_time,date,asset_id
vwsUROfwNk4,2019-06-27T06:54:52.000+03:00,2019-06-27,74tYxS3
vwsUROfwNk4,2019-06-27T06:54:52.000+03:00,2019-06-27,TaGrBOT
vwsUROfwNk4,2019-06-27T06:54:52.000+03:00,2019-06-27,6TuMfRa
XGo0nQHCZzR,2019-06-27T07:17:28.000+03:00,2019-06-27,aVg2AFo
cv1iTBJeHKF,2019-06-27T07:57:23.000+03:00,2019-06-27,l8cmyL0
cv1iTBJeHKF,2019-06-27T07:57:23.000+03:00,2019-06-27,NKTGDox
cv1iTBJeHKF,2019-06-27T07:57:23.000+03:00,2019-06-27,RgYzRh0
cv1iTBJeHKF,2019-06-27T07:57:23.000+03:00,2019-06-27,3mgmswl
cv1iTBJeHKF,2019-06-27T07:57:23.000+03:00,2019-06-27,1VuUktX
soOEM5S7lYr,2019-06-27T08:04:15.000+03:00,2019-06-27,edI3Mvl
C323Ed4y8NU,2019-06-27T08:20:50.000+03:00,2019-06-27,8wW6uKY
C323Ed4y8NU,2019-06-27T08:20:50.000+03:00,2019-06-27,I08rSn6
Wxro5AaiSSI,2019-06-27T09:08:30.000+03:00,2019-06-27,7458t0d
czQwIHOzm03,2019-06-27T09:17:45.000+03:00,2019-06-27,COXIsYZ
czQwIHOzm03,2019-06-27T09:17:45.000+03:00,2019-06-27,9P3ZGIZ
VRYMEmmYp50,2019-06-27T09:29:13.000+03:00,2019-06-27,y4dGFiJ
VRYMEmmYp50,2019-06-27T09:29:13.000+03:00,2019-06-27,ru1v4Pc
VRYMEmmYp50,2019-06-27T09:29:13.000+03:00,2019-06-27,YkQbSDf
VRYMEmmYp50,2019-06-27T09:29:13.000+03:00,2019-06-27,SGNLIyS
VRYMEmmYp50,2019-06-27T09:29:13.000+03:00,2019-06-27,8RZUsiD
05exWW0L1LJ,2019-06-27T09:51:47.000+03:00,2019-06-27,ZGvMEFG
05exWW0L1LJ,2019-06-27T09:51:47.000+03:00,2019-06-27,poO184M
uTQimz0xfbI,2019-06-27T10:11:52.000+03:00,2019-06-27,t7cpSr0
uTQimz0xfbI,2019-06-27T10:11:52.000+03:00,2019-06-27,sPHOIGq
FYFObaGlK4Q,2019-06-27T10:52:39.000+03:00,2019-06-27,tlCUQiM
FYFObaGlK4Q,2019-06-27T10:52:39.000+03:00,2019-06-27,8N7ivKe
FYFObaGlK4Q,2019-06-27T10:52:39.000+03:00,2019-06-27,UiaEgt1
FYFObaGlK4Q,2019-06-27T10:52:39.000+03:00,2019-06-27,1hOR1AY
GoRkTU71sLp,2019-06-27T11:13:02.000+03:00,2019-06-27,Ug1gAIP
GoRkTU71sLp,2019-06-27T11:13:02.000+03:00,2019-06-27,QnYcXiT
