alert_id,event_time,date,asset_id
kdlifFZxjtH,2019-06-19T09:14:21.000+03:00,2019-06-19,CxfYNud
kdlifFZxjtH,2019-06-19T09:14:21.000+03:00,2019-06-19,32vfZR7
kdlifFZxjtH,2019-06-19T09:14:21.000+03:00,2019-06-19,DxPSzIm
kdlifFZxjtH,2019-06-19T09:14:21.000+03:00,2019-06-19,Vj5Tabg
oIpXWTYPGOs,2019-06-19T09:22:33.000+03:00,2019-06-19,DysYWzQ
oIpXWTYPGOs,2019-06-19T09:22:33.000+03:00,2019-06-19,qxcWoPp
oIpXWTYPGOs,2019-06-19T09:22:33.000+03:00,2019-06-19,H9jSebk
oIpXWTYPGOs,2019-06-19T09:22:33.000+03:00,2019-06-19,15r8kbD
JHDImbeDmR8,2019-06-19T10:02:32.000+03:00,2019-06-19,QqNJZnk
JHDImbeDmR8,2019-06-19T10:02:32.000+03:00,2019-06-19,HGOxuws
JHDImbeDmR8,2019-06-19T10:02:32.000+03:00,2019-06-19,TiPx5sU
JHDImbeDmR8,2019-06-19T10:02:32.000+03:00,2019-06-19,iEO8jzB
JHDImbeDmR8,2019-06-19T10:02:32.000+03:00,2019-06-19,zSyn6mV
2VsSDcyzFF7,2019-06-19T10:08:59.000+03:00,2019-06-19,V3oJSQ3
eq7EJ9tSb3v,2019-06-19T10:14:43.000+03:00,2019-06-19,dT1bRB8
eq7EJ9tSb3v,2019-06-19T10:14:43.000+03:00,2019-06-19,rImpHOn
eq7EJ9tSb3v,2019-06-19T10:14:43.000+03:00,2019-06-19,98lkBAD
eq7EJ9tSb3v,2019-06-19T10:14:43.000+03:00,2019-06-19,6Ith7c9
M3T4nO5g8jm,2019-06-19T10:25:32.000+03:00,2019-06-19,j50zkOt
M3T4nO5g8jm,2019-06-19T10:25:32.000+03:00,2019-06-19,uMpDeNK
M3T4nO5g8jm,2019-06-19T10:25:32.000+03:00,2019-06-19,Z2fn3ZO
M3T4nO5g8jm,2019-06-19T10:25:32.000+03:00,2019-06-19,hePWt5c
FYFObaGlK4Q,2019-06-19T11:05:57.000+03:00,2019-06-19,3Kfynvb
FYFObaGlK4Q,2019-06-19T11:05:57.000+03:00,2019-06-19,o9iwCqW
05exWW0L1LJ,2019-06-19T11:16:40.000+03:00,2019-06-19,8rMwnHh
05exWW0L1LJ,2019-06-19T11:16:40.000+03:00,2019-06-19,K20IyPK
05exWW0L1LJ,2019-06-19T11:16:40.000+03:00,2019-06-19,7Fm0XjL
05exWW0L1LJ,2019-06-19T11:16:40.000+03:00,2019-06-19,qntLV6P
05exWW0L1LJ,2019-06-19T11:16:40.000+03:00,2019-06-19,FQ662ZO
