alert_id,event_time,date,asset_id
soOEM5S7lYr,2019-06-03T06:51:38.000+03:00,2019-06-03,uw9hmdY
Y7cWwyAi30w,2019-06-03T06:51:44.000+03:00,2019-06-03,OdiOrXL
Y7cWwyAi30w,2019-06-03T06:51:44.000+03:00,2019-06-03,dj0WUIh
Y7cWwyAi30w,2019-06-03T06:51:44.000+03:00,2019-06-03,Z162iRa
HB3Nvao0uO6,2019-06-03T07:13:10.000+03:00,2019-06-03,x4TLrkt
HB3Nvao0uO6,2019-06-03T07:13:10.000+03:00,2019-06-03,7Pzji2n
HB3Nvao0uO6,2019-06-03T07:13:10.000+03:00,2019-06-03,uxPqnaH
HB3Nvao0uO6,2019-06-03T07:13:10.000+03:00,2019-06-03,Dz71Jg9
HB3Nvao0uO6,2019-06-03T07:13:10.000+03:00,2019-06-03,JriP6ir
2Jof51BvzqX,2019-06-03T07:52:52.000+03:00,2019-06-03,VUpnOtU
2Jof51BvzqX,2019-06-03T07:52:52.000+03:00,2019-06-03,pmyFqlb
qpzO9bDEXYB,2019-06-03T08:26:11.000+03:00,2019-06-03,PbPq7aJ
qpzO9bDEXYB,2019-06-03T08:26:11.000+03:00,2019-06-03,SY0YXYy
W0MLje6q4Sb,2019-06-03T09:08:53.000+03:00,2019-06-03,4OaDhgd
vliWc3PkkOJ,2019-06-03T09:25:33.000+03:00,2019-06-03,ZraSLLt
vliWc3PkkOJ,2019-06-03T09:25:33.000+03:00,2019-06-03,SUVymbS
vliWc3PkkOJ,2019-06-03T09:25:33.000+03:00,2019-06-03,vKfJnG1
vliWc3PkkOJ,2019-06-03T09:25:33.000+03:00,2019-06-03,8NK6CQf
I5NMzE4LcdQ,2019-06-03T09:38:20.000+03:00,2019-06-03,PZe0FfF
I5NMzE4LcdQ,2019-06-03T09:38:20.000+03:00,2019-06-03,HgaoJww
I5NMzE4LcdQ,2019-06-03T09:38:20.000+03:00,2019-06-03,b4sHPZL
I5NMzE4LcdQ,2019-06-03T09:38:20.000+03:00,2019-06-03,VE9FSPK
I5NMzE4LcdQ,2019-06-03T09:38:20.000+03:00,2019-06-03,Bvpjslt
lxQRbsBwMR0,2019-06-03T09:47:35.000+03:00,2019-06-03,2nbyjiI
lxQRbsBwMR0,2019-06-03T09:47:35.000+03:00,2019-06-03,WPspnWo
lxQRbsBwMR0,2019-06-03T09:47:35.000+03:00,2019-06-03,GEomQht
lxQRbsBwMR0,2019-06-03T09:47:35.000+03:00,2019-06-03,ddI1M6P
C323Ed4y8NU,2019-06-03T09:50:32.000+03:00,2019-06-03,1rDMfHS
nWiOqwQnfta,2019-06-03T10:16:22.000+03:00,2019-06-03,yPAJUAC
nWiOqwQnfta,2019-06-03T10:16:22.000+03:00,2019-06-03,79HB5Vj
