alert_id,event_time,date,asset_id
KdVKuoubHtU,2019-06-04T23:52:23.000+03:00,2019-06-04,n5BekIJ
KdVKuoubHtU,2019-06-04T23:52:23.000+03:00,2019-06-04,1o7wfRK
KdVKuoubHtU,2019-06-04T23:52:23.000+03:00,2019-06-04,2VHjlrS
KdVKuoubHtU,2019-06-04T23:52:23.000+03:00,2019-06-04,iIMhGRt
KdVKuoubHtU,2019-06-04T23:52:23.000+03:00,2019-06-04,VMwahCZ
czQwIHOzm03,2019-06-05T00:28:38.000+03:00,2019-06-05,F6Z8BKp
czQwIHOzm03,2019-06-05T00:28:38.000+03:00,2019-06-05,R5RwNKI
czQwIHOzm03,2019-06-05T00:28:38.000+03:00,2019-06-05,IPN0NQD
czQwIHOzm03,2019-06-05T00:28:38.000+03:00,2019-06-05,wjpgSXi
uTQimz0xfbI,2019-06-05T00:29:16.000+03:00,2019-06-05,0zCYpBC
uTQimz0xfbI,2019-06-05T00:29:16.000+03:00,2019-06-05,LptbNP4
uTQimz0xfbI,2019-06-05T00:29:16.000+03:00,2019-06-05,kfLtDMb
uTQimz0xfbI,2019-06-05T00:29:16.000+03:00,2019-06-05,01DnvC5
uTQimz0xfbI,2019-06-05T00:29:16.000+03:00,2019-06-05,X7r3rXB
lxQRbsBwMR0,2019-06-05T00:32:13.000+03:00,2019-06-05,oIfZnEa
lxQRbsBwMR0,2019-06-05T00:32:13.000+03:00,2019-06-05,OOReLWF
lxQRbsBwMR0,2019-06-05T00:32:13.000+03:00,2019-06-05,RzA3bNY
lxQRbsBwMR0,2019-06-05T00:32:13.000+03:00,2019-06-05,3ZmS5l7
FYFObaGlK4Q,2019-06-05T00:32:23.000+03:00,2019-06-05,tyPtuPP
FYFObaGlK4Q,2019-06-05T00:32:23.000+03:00,2019-06-05,ZklzuT9
FYFObaGlK4Q,2019-06-05T00:32:23.000+03:00,2019-06-05,uk5U9SM
FYFObaGlK4Q,2019-06-05T00:32:23.000+03:00,2019-06-05,UJo2vLn
FYFObaGlK4Q,2019-06-05T00:32:23.000+03:00,2019-06-05,6S0jVjA
wNDjFPdOejC,2019-06-05T00:42:09.000+03:00,2019-06-05,WQyEzl9
wNDjFPdOejC,2019-06-05T00:42:09.000+03:00,2019-06-05,hh0V23V
wNDjFPdOejC,2019-06-05T00:42:09.000+03:00,2019-06-05,YF9VxUC
wNDjFPdOejC,2019-06-05T00:42:09.000+03:00,2019-06-05,uNIiPyL
