alert_id,event_time,date,asset_id
P1GR3AvXGz6,2019-06-05T11:53:54.000+03:00,2019-06-05,7zloe8T
P1GR3AvXGz6,2019-06-05T11:53:54.000+03:00,2019-06-05,mMgNnMV
P1GR3AvXGz6,2019-06-05T11:53:54.000+03:00,2019-06-05,FiMYohI
P1GR3AvXGz6,2019-06-05T11:53:54.000+03:00,2019-06-05,ydmWkdI
1LUtll0EWsV,2019-06-05T12:17:56.000+03:00,2019-06-05,E8tBFlG
1LUtll0EWsV,2019-06-05T12:17:56.000+03:00,2019-06-05,5mTOZmK
1LUtll0EWsV,2019-06-05T12:17:56.000+03:00,2019-06-05,jZqwv3E
uv41T4StZ37,2019-06-05T12:34:18.000+03:00,2019-06-05,iFbNwpx
sHqLZ3ygoVI,2019-06-05T12:37:57.000+03:00,2019-06-05,KIfbogl
sHqLZ3ygoVI,2019-06-05T12:37:57.000+03:00,2019-06-05,5oc9pd5
sHqLZ3ygoVI,2019-06-05T12:37:57.000+03:00,2019-06-05,Izsm8E0
sHqLZ3ygoVI,2019-06-05T12:37:57.000+03:00,2019-06-05,jF9bS5b
sHqLZ3ygoVI,2019-06-05T12:37:57.000+03:00,2019-06-05,hQZL4nz
nU9qAdROmHP,2019-06-05T12:51:11.000+03:00,2019-06-05,kdoTDqb
nU9qAdROmHP,2019-06-05T12:51:11.000+03:00,2019-06-05,4d3zuJi
nU9qAdROmHP,2019-06-05T12:51:11.000+03:00,2019-06-05,rN804FV
nU9qAdROmHP,2019-06-05T12:51:11.000+03:00,2019-06-05,bziD0L5
nDfa0Vfh0Nt,2019-06-05T13:14:12.000+03:00,2019-06-05,epalipu
nDfa0Vfh0Nt,2019-06-05T13:14:12.000+03:00,2019-06-05,EKTAPFP
XhBrfwWdYgU,2019-06-05T13:26:02.000+03:00,2019-06-05,Pl0NMyb
XhBrfwWdYgU,2019-06-05T13:26:02.000+03:00,2019-06-05,v99Fver
XhBrfwWdYgU,2019-06-05T13:26:02.000+03:00,2019-06-05,xlLdXJ0
XhBrfwWdYgU,2019-06-05T13:26:02.000+03:00,2019-06-05,1GwFnU1
XhBrfwWdYgU,2019-06-05T13:26:02.000+03:00,2019-06-05,a7np8cF
JHDImbeDmR8,2019-06-05T13:32:56.000+03:00,2019-06-05,T2w9KF6
Ph5RppQOrFa,2019-06-05T13:39:08.000+03:00,2019-06-05,oVKkhz8
Ph5RppQOrFa,2019-06-05T13:39:08.000+03:00,2019-06-05,xIKTLpl
eyLiVKpbumX,2019-06-05T13:39:47.000+03:00,2019-06-05,auAjO6d
eyLiVKpbumX,2019-06-05T13:39:47.000+03:00,2019-06-05,f6kf9uP
eyLiVKpbumX,2019-06-05T13:39:47.000+03:00,2019-06-05,aLFnZf1
eyLiVKpbumX,2019-06-05T13:39:47.000+03:00,2019-06-05,B4sHN2k
