alert_id,event_time,date,asset_id
gF33midLYxb,2019-06-19T14:14:03.000+03:00,2019-06-19,k9Btmxv
D4C04PosYg6,2019-06-19T14:52:27.000+03:00,2019-06-19,HUP1IWM
D4C04PosYg6,2019-06-19T14:52:27.000+03:00,2019-06-19,vKP0ceJ
D4C04PosYg6,2019-06-19T14:52:27.000+03:00,2019-06-19,k4lKXs2
BxKRvWMrY6I,2019-06-19T14:53:42.000+03:00,2019-06-19,k2zYw9z
BxKRvWMrY6I,2019-06-19T14:53:42.000+03:00,2019-06-19,IvcmKs2
BxKRvWMrY6I,2019-06-19T14:53:42.000+03:00,2019-06-19,0N7yKQ4
BxKRvWMrY6I,2019-06-19T14:53:42.000+03:00,2019-06-19,LesxuAb
BxKRvWMrY6I,2019-06-19T14:53:42.000+03:00,2019-06-19,WAKNwyH
0wtOQkEFagA,2019-06-19T16:35:27.000+03:00,2019-06-19,NegcU2y
0wtOQkEFagA,2019-06-19T16:35:27.000+03:00,2019-06-19,v3SMkqM
0wtOQkEFagA,2019-06-19T16:35:27.000+03:00,2019-06-19,E8zVPu5
0wtOQkEFagA,2019-06-19T16:35:27.000+03:00,2019-06-19,oP5YqeI
uTQimz0xfbI,2019-06-19T16:35:32.000+03:00,2019-06-19,ndWeFRd
uTQimz0xfbI,2019-06-19T16:35:32.000+03:00,2019-06-19,87r7Wgc
nWiOqwQnfta,2019-06-19T17:21:44.000+03:00,2019-06-19,edOKhOj
XGo0nQHCZzR,2019-06-19T17:50:29.000+03:00,2019-06-19,ShBfkwb
t126DDTsC60,2019-06-19T18:16:29.000+03:00,2019-06-19,0odKeZv
t126DDTsC60,2019-06-19T18:16:29.000+03:00,2019-06-19,PQyWhQ6
P1GR3AvXGz6,2019-06-19T18:23:36.000+03:00,2019-06-19,QkCDiRc
P1GR3AvXGz6,2019-06-19T18:23:36.000+03:00,2019-06-19,seJKJwI
P1GR3AvXGz6,2019-06-19T18:23:36.000+03:00,2019-06-19,PtstcTE
NPDIW6jGkH2,2019-06-19T19:17:01.000+03:00,2019-06-19,cEXRxIA
NPDIW6jGkH2,2019-06-19T19:17:01.000+03:00,2019-06-19,XrCIl1q
NPDIW6jGkH2,2019-06-19T19:17:01.000+03:00,2019-06-19,OFdlqcb
NPDIW6jGkH2,2019-06-19T19:17:01.000+03:00,2019-06-19,pD36ySj
NPDIW6jGkH2,2019-06-19T19:17:01.000+03:00,2019-06-19,ZZmfePy
XhBrfwWdYgU,2019-06-19T19:43:16.000+03:00,2019-06-19,ZqNO1MH
