alert_id,event_time,date,asset_id
Ph5RppQOrFa,2019-06-15T02:54:11.000+03:00,2019-06-15,hkuMtdk
Ph5RppQOrFa,2019-06-15T02:54:11.000+03:00,2019-06-15,GtCsXKa
Ph5RppQOrFa,2019-06-15T02:54:11.000+03:00,2019-06-15,bbjSBUi
Ph5RppQOrFa,2019-06-15T02:54:11.000+03:00,2019-06-15,SdHTI8B
Y7cWwyAi30w,2019-06-15T03:10:17.000+03:00,2019-06-15,u25V0uy
Y7cWwyAi30w,2019-06-15T03:10:17.000+03:00,2019-06-15,dh3ofuf
Y7cWwyAi30w,2019-06-15T03:10:17.000+03:00,2019-06-15,4jaxHXu
Y7cWwyAi30w,2019-06-15T03:10:17.000+03:00,2019-06-15,gMg3HNL
nGw2Qqb7Ll8,2019-06-15T03:15:03.000+03:00,2019-06-15,dlmb58A
nGw2Qqb7Ll8,2019-06-15T03:15:03.000+03:00,2019-06-15,dgUNo2J
nGw2Qqb7Ll8,2019-06-15T03:15:03.000+03:00,2019-06-15,w8Fbjd7
Pbt9PMCguA6,2019-06-15T03:18:57.000+03:00,2019-06-15,p6Oi6I4
Pbt9PMCguA6,2019-06-15T03:18:57.000+03:00,2019-06-15,eVJ7t2z
Pbt9PMCguA6,2019-06-15T03:18:57.000+03:00,2019-06-15,lpWmthj
Pbt9PMCguA6,2019-06-15T03:18:57.000+03:00,2019-06-15,44xsQ9Q
ChPjT8d8BRX,2019-06-15T03:42:51.000+03:00,2019-06-15,wIl1WqO
ChPjT8d8BRX,2019-06-15T03:42:51.000+03:00,2019-06-15,AWqOW1d
ChPjT8d8BRX,2019-06-15T03:42:51.000+03:00,2019-06-15,kt1TP17
ChPjT8d8BRX,2019-06-15T03:42:51.000+03:00,2019-06-15,27Qh2gG
ChPjT8d8BRX,2019-06-15T03:42:51.000+03:00,2019-06-15,8K7kIia
vliWc3PkkOJ,2019-06-15T03:48:21.000+03:00,2019-06-15,IClkMK8
vliWc3PkkOJ,2019-06-15T03:48:21.000+03:00,2019-06-15,6XSFoXM
vliWc3PkkOJ,2019-06-15T03:48:21.000+03:00,2019-06-15,dX1QzSp
HB3Nvao0uO6,2019-06-15T04:40:37.000+03:00,2019-06-15,PYMlRJw
HB3Nvao0uO6,2019-06-15T04:40:37.000+03:00,2019-06-15,uwV10Z5
HB3Nvao0uO6,2019-06-15T04:40:37.000+03:00,2019-06-15,mPSshdQ
lxQRbsBwMR0,2019-06-15T04:49:14.000+03:00,2019-06-15,SLURcca
lxQRbsBwMR0,2019-06-15T04:49:14.000+03:00,2019-06-15,Jn4h8z8
lxQRbsBwMR0,2019-06-15T04:49:14.000+03:00,2019-06-15,XloBybg
lxQRbsBwMR0,2019-06-15T04:49:14.000+03:00,2019-06-15,zB44ju0
