alert_id,event_time,date,asset_id
eq7EJ9tSb3v,2019-06-20T00:19:59.000+03:00,2019-06-20,NGBXtgi
eq7EJ9tSb3v,2019-06-20T00:19:59.000+03:00,2019-06-20,Vhp51Tp
eq7EJ9tSb3v,2019-06-20T00:19:59.000+03:00,2019-06-20,qIlD8wD
eq7EJ9tSb3v,2019-06-20T00:19:59.000+03:00,2019-06-20,kwfY1qy
W0MLje6q4Sb,2019-06-20T00:22:39.000+03:00,2019-06-20,U2Aosjt
W0MLje6q4Sb,2019-06-20T00:22:39.000+03:00,2019-06-20,OMZiOXN
W0MLje6q4Sb,2019-06-20T00:22:39.000+03:00,2019-06-20,ph5dgWB
1AlMxb4jeZ8,2019-06-20T00:30:01.000+03:00,2019-06-20,7OL2DRK
1AlMxb4jeZ8,2019-06-20T00:30:01.000+03:00,2019-06-20,oZ9htjU
1AlMxb4jeZ8,2019-06-20T00:30:01.000+03:00,2019-06-20,jd9Mtg5
1AlMxb4jeZ8,2019-06-20T00:30:01.000+03:00,2019-06-20,6i8NEHS
bMyqknj909n,2019-06-20T01:30:01.000+03:00,2019-06-20,xGFh8ec
bMyqknj909n,2019-06-20T01:30:01.000+03:00,2019-06-20,Og6mcRX
gF33midLYxb,2019-06-20T01:38:47.000+03:00,2019-06-20,NywaMrd
gF33midLYxb,2019-06-20T01:38:47.000+03:00,2019-06-20,BOIqj5m
gF33midLYxb,2019-06-20T01:38:47.000+03:00,2019-06-20,wAPKcZp
gF33midLYxb,2019-06-20T01:38:47.000+03:00,2019-06-20,tT5l858
gF33midLYxb,2019-06-20T01:38:47.000+03:00,2019-06-20,erp4JEx
ThuJ4nOJR5O,2019-06-20T01:51:12.000+03:00,2019-06-20,hK4mcVp
czQwIHOzm03,2019-06-20T01:57:08.000+03:00,2019-06-20,mXnq60J
czQwIHOzm03,2019-06-20T01:57:08.000+03:00,2019-06-20,C5D0Kby
czQwIHOzm03,2019-06-20T01:57:08.000+03:00,2019-06-20,vkUUyWU
czQwIHOzm03,2019-06-20T01:57:08.000+03:00,2019-06-20,ElHJhro
bQ47rjwQA8Z,2019-06-20T02:03:59.000+03:00,2019-06-20,dRGI3wL
qpzO9bDEXYB,2019-06-20T02:05:36.000+03:00,2019-06-20,PgwGfz3
djBVUKLJdaU,2019-06-20T02:19:48.000+03:00,2019-06-20,lZl49uP
djBVUKLJdaU,2019-06-20T02:19:48.000+03:00,2019-06-20,yIAd0eU
VRYMEmmYp50,2019-06-20T02:56:35.000+03:00,2019-06-20,9T8sI2P
8x9rwGukOmB,2019-06-20T03:16:04.000+03:00,2019-06-20,N1opW2r
8x9rwGukOmB,2019-06-20T03:16:04.000+03:00,2019-06-20,50AiIGb
8x9rwGukOmB,2019-06-20T03:16:04.000+03:00,2019-06-20,oBEz3es
8x9rwGukOmB,2019-06-20T03:16:04.000+03:00,2019-06-20,Cf4n5pp
