alert_id,event_time,date,asset_id
oIpXWTYPGOs,2019-06-12T20:48:29.000+03:00,2019-06-12,SYrMu2U
aGYNCmS1qwf,2019-06-12T22:09:26.000+03:00,2019-06-12,OCLFZXx
aGYNCmS1qwf,2019-06-12T22:09:26.000+03:00,2019-06-12,7Zvq3O1
0ZrX3rIidUB,2019-06-12T22:32:07.000+03:00,2019-06-12,0m0yngn
0ZrX3rIidUB,2019-06-12T22:32:07.000+03:00,2019-06-12,xmb0IKR
0ZrX3rIidUB,2019-06-12T22:32:07.000+03:00,2019-06-12,OyGjpss
0ZrX3rIidUB,2019-06-12T22:32:07.000+03:00,2019-06-12,Nftahf7
0ZrX3rIidUB,2019-06-12T22:32:07.000+03:00,2019-06-12,klF990V
p8VCdPHXCuZ,2019-06-12T22:49:15.000+03:00,2019-06-12,KIuA5N0
p8VCdPHXCuZ,2019-06-12T22:49:15.000+03:00,2019-06-12,eipE40w
p8VCdPHXCuZ,2019-06-12T22:49:15.000+03:00,2019-06-12,dl2bQ1p
eq7EJ9tSb3v,2019-06-12T23:08:16.000+03:00,2019-06-12,jyvwfuc
eq7EJ9tSb3v,2019-06-12T23:08:16.000+03:00,2019-06-12,hlFHTFU
eq7EJ9tSb3v,2019-06-12T23:08:16.000+03:00,2019-06-12,0clO6Uq
oQ9FOYI48SY,2019-06-13T00:25:10.000+03:00,2019-06-13,mdukgRp
oQ9FOYI48SY,2019-06-13T00:25:10.000+03:00,2019-06-13,DN7A1jO
oQ9FOYI48SY,2019-06-13T00:25:10.000+03:00,2019-06-13,pzcGgTc
oQ9FOYI48SY,2019-06-13T00:25:10.000+03:00,2019-06-13,jKBiJo0
oQ9FOYI48SY,2019-06-13T00:25:10.000+03:00,2019-06-13,AHo4Ix7
1LUtll0EWsV,2019-06-13T00:30:18.000+03:00,2019-06-13,K5ZZCVR
1LUtll0EWsV,2019-06-13T00:30:18.000+03:00,2019-06-13,henFTbb
2VsSDcyzFF7,2019-06-13T00:31:45.000+03:00,2019-06-13,UTQ6FO5
2VsSDcyzFF7,2019-06-13T00:31:45.000+03:00,2019-06-13,pYb3NXT
2VsSDcyzFF7,2019-06-13T00:31:45.000+03:00,2019-06-13,iu0XQYU
kdg3hBfiwCk,2019-06-13T00:36:33.000+03:00,2019-06-13,rozYjqY
kdg3hBfiwCk,2019-06-13T00:36:33.000+03:00,2019-06-13,h4mUrSX
X7cYrWsMibY,2019-06-13T00:38:28.000+03:00,2019-06-13,Tv00X2E
X7cYrWsMibY,2019-06-13T00:38:28.000+03:00,2019-06-13,6hA3x8e
X7cYrWsMibY,2019-06-13T00:38:28.000+03:00,2019-06-13,O7MGoHL
X7cYrWsMibY,2019-06-13T00:38:28.000+03:00,2019-06-13,C01YCYS
X7cYrWsMibY,2019-06-13T00:38:28.000+03:00,2019-06-13,juqBZ5F
