alert_id,event_time,date,asset_id
WD5Lr4HkCqo,2019-06-07T18:02:37.000+03:00,2019-06-07,Sv5HTpL
WD5Lr4HkCqo,2019-06-07T18:02:37.000+03:00,2019-06-07,2UcbJIV
WD5Lr4HkCqo,2019-06-07T18:02:37.000+03:00,2019-06-07,d5Yq25s
0ZrX3rIidUB,2019-06-07T18:07:35.000+03:00,2019-06-07,PvYbh7y
p8VCdPHXCuZ,2019-06-07T19:45:53.000+03:00,2019-06-07,rqKI7l6
p8VCdPHXCuZ,2019-06-07T19:45:53.000+03:00,2019-06-07,ru1su2L
p8VCdPHXCuZ,2019-06-07T19:45:53.000+03:00,2019-06-07,1p9OVPa
sHqLZ3ygoVI,2019-06-07T20:22:55.000+03:00,2019-06-07,xHogDAL
uv41T4StZ37,2019-06-07T20:34:52.000+03:00,2019-06-07,ZjfQbuI
uv41T4StZ37,2019-06-07T20:34:52.000+03:00,2019-06-07,bf8pQlr
uv41T4StZ37,2019-06-07T20:34:52.000+03:00,2019-06-07,Hj0wHC2
uv41T4StZ37,2019-06-07T20:34:52.000+03:00,2019-06-07,xNq8Qwg
lxQRbsBwMR0,2019-06-07T20:58:33.000+03:00,2019-06-07,b76rgoe
lxQRbsBwMR0,2019-06-07T20:58:33.000+03:00,2019-06-07,G3T3GBm
lxQRbsBwMR0,2019-06-07T20:58:33.000+03:00,2019-06-07,Yd9gs8D
ChPjT8d8BRX,2019-06-07T21:14:46.000+03:00,2019-06-07,OdF9Q6X
ChPjT8d8BRX,2019-06-07T21:14:46.000+03:00,2019-06-07,7yD8UzX
P7BrHI2xkol,2019-06-07T21:16:13.000+03:00,2019-06-07,6JvIjha
P7BrHI2xkol,2019-06-07T21:16:13.000+03:00,2019-06-07,LbEKYNM
eyLiVKpbumX,2019-06-07T21:26:29.000+03:00,2019-06-07,gNzEs8R
eyLiVKpbumX,2019-06-07T21:26:29.000+03:00,2019-06-07,q9jTKAF
eyLiVKpbumX,2019-06-07T21:26:29.000+03:00,2019-06-07,1Z5Za0Y
eyLiVKpbumX,2019-06-07T21:26:29.000+03:00,2019-06-07,9wjCpRg
MlsUENcq3iO,2019-06-07T21:44:25.000+03:00,2019-06-07,DALAY6c
MlsUENcq3iO,2019-06-07T21:44:25.000+03:00,2019-06-07,OAnhc9l
MlsUENcq3iO,2019-06-07T21:44:25.000+03:00,2019-06-07,jcSFZTf
MlsUENcq3iO,2019-06-07T21:44:25.000+03:00,2019-06-07,fo4RIL4
MlsUENcq3iO,2019-06-07T21:44:25.000+03:00,2019-06-07,2kzya29
