alert_id,event_time,date,asset_id
ZFtpDbRGwpR,2019-06-07T01:48:58.000+03:00,2019-06-07,5xIpCTk
ZFtpDbRGwpR,2019-06-07T01:48:58.000+03:00,2019-06-07,tACpFH8
ZFtpDbRGwpR,2019-06-07T01:48:58.000+03:00,2019-06-07,8DynqvA
ZFtpDbRGwpR,2019-06-07T01:48:58.000+03:00,2019-06-07,T5OqRAg
ZFtpDbRGwpR,2019-06-07T01:48:58.000+03:00,2019-06-07,IEI5NT3
KdVKuoubHtU,2019-06-07T01:52:27.000+03:00,2019-06-07,nqPstST
KdVKuoubHtU,2019-06-07T01:52:27.000+03:00,2019-06-07,TJwUpnd
KdVKuoubHtU,2019-06-07T01:52:27.000+03:00,2019-06-07,D18CSWn
KdVKuoubHtU,2019-06-07T01:52:27.000+03:00,2019-06-07,Yj7LHbk
OMXjUVK2uot,2019-06-07T02:18:13.000+03:00,2019-06-07,G3yRSCN
OMXjUVK2uot,2019-06-07T02:18:13.000+03:00,2019-06-07,5Y4EDXL
Y7cWwyAi30w,2019-06-07T02:21:15.000+03:00,2019-06-07,cnMACAc
Y7cWwyAi30w,2019-06-07T02:21:15.000+03:00,2019-06-07,xkcTLit
Y7cWwyAi30w,2019-06-07T02:21:15.000+03:00,2019-06-07,Jk2w867
Za6H30LVAdt,2019-06-07T02:57:35.000+03:00,2019-06-07,sFVSWRz
KFto5Cml9aH,2019-06-07T03:15:27.000+03:00,2019-06-07,EMfx4Kj
KFto5Cml9aH,2019-06-07T03:15:27.000+03:00,2019-06-07,3FxVkBt
KFto5Cml9aH,2019-06-07T03:15:27.000+03:00,2019-06-07,cNY0wJB
KFto5Cml9aH,2019-06-07T03:15:27.000+03:00,2019-06-07,yiPJC55
KFto5Cml9aH,2019-06-07T03:15:27.000+03:00,2019-06-07,zuEmuof
nWiOqwQnfta,2019-06-07T04:26:29.000+03:00,2019-06-07,MeHWNTY
nWiOqwQnfta,2019-06-07T04:26:29.000+03:00,2019-06-07,L4WeP9H
nWiOqwQnfta,2019-06-07T04:26:29.000+03:00,2019-06-07,yOFpGxl
Zuo4OWw2Sk0,2019-06-07T05:36:53.000+03:00,2019-06-07,esEpybM
kdlifFZxjtH,2019-06-07T06:00:35.000+03:00,2019-06-07,8B4No3M
kdlifFZxjtH,2019-06-07T06:00:35.000+03:00,2019-06-07,jAdVPSc
Pbt9PMCguA6,2019-06-07T06:30:22.000+03:00,2019-06-07,yEE0Vnb
Pbt9PMCguA6,2019-06-07T06:30:22.000+03:00,2019-06-07,rSE8SCO
5PCmcWte4li,2019-06-07T06:45:59.000+03:00,2019-06-07,ufwrRW0
5PCmcWte4li,2019-06-07T06:45:59.000+03:00,2019-06-07,rOSYk7F
