alert_id,event_time,date,asset_id
MlsUENcq3iO,2019-06-20T16:41:15.000+03:00,2019-06-20,Lbgiab1
MlsUENcq3iO,2019-06-20T16:41:15.000+03:00,2019-06-20,3PEblok
KdVKuoubHtU,2019-06-20T16:53:33.000+03:00,2019-06-20,SMGKPwL
KdVKuoubHtU,2019-06-20T16:53:33.000+03:00,2019-06-20,wxxQQUg
XTBrpBEIW2v,2019-06-20T17:46:08.000+03:00,2019-06-20,CKCJyUF
XTBrpBEIW2v,2019-06-20T17:46:08.000+03:00,2019-06-20,Rz7RVuo
MT9HnkOcAUA,2019-06-20T20:16:14.000+03:00,2019-06-20,ym2bVu4
MT9HnkOcAUA,2019-06-20T20:16:14.000+03:00,2019-06-20,QlbEyJg
MT9HnkOcAUA,2019-06-20T20:16:14.000+03:00,2019-06-20,ZaMyWBr
MT9HnkOcAUA,2019-06-20T20:16:14.000+03:00,2019-06-20,5g7H4Xo
MT9HnkOcAUA,2019-06-20T20:16:14.000+03:00,2019-06-20,NdbWwRa
YWG6P8N45eQ,2019-06-20T20:20:39.000+03:00,2019-06-20,SppBAzQ
YWG6P8N45eQ,2019-06-20T20:20:39.000+03:00,2019-06-20,CaZvSf2
YWG6P8N45eQ,2019-06-20T20:20:39.000+03:00,2019-06-20,1Iw8sZd
S2byDm68oNU,2019-06-20T21:16:01.000+03:00,2019-06-20,PDE8CuY
S2byDm68oNU,2019-06-20T21:16:01.000+03:00,2019-06-20,0tvXmGg
XGo0nQHCZzR,2019-06-20T21:29:47.000+03:00,2019-06-20,18ytf2c
XGo0nQHCZzR,2019-06-20T21:29:47.000+03:00,2019-06-20,bUY2Ecz
XGo0nQHCZzR,2019-06-20T21:29:47.000+03:00,2019-06-20,kHyj6V9
XGo0nQHCZzR,2019-06-20T21:29:47.000+03:00,2019-06-20,2l8qQy0
XGo0nQHCZzR,2019-06-20T21:29:47.000+03:00,2019-06-20,zCDYwG6
CvBff6D4n0P,2019-06-20T23:18:12.000+03:00,2019-06-20,RMWqqsc
CvBff6D4n0P,2019-06-20T23:18:12.000+03:00,2019-06-20,KMog5HC
AH8to3Rxfka,2019-06-20T23:20:43.000+03:00,2019-06-20,6TN1u6G
AH8to3Rxfka,2019-06-20T23:20:43.000+03:00,2019-06-20,NjV3z94
AH8to3Rxfka,2019-06-20T23:20:43.000+03:00,2019-06-20,updj03x
AH8to3Rxfka,2019-06-20T23:20:43.000+03:00,2019-06-20,Y1bR28n
eSh0VWspC3x,2019-06-20T23:25:51.000+03:00,2019-06-20,69k8dGy
eSh0VWspC3x,2019-06-20T23:25:51.000+03:00,2019-06-20,tKeCl2T
eSh0VWspC3x,2019-06-20T23:25:51.000+03:00,2019-06-20,qfVtkmO
eSh0VWspC3x,2019-06-20T23:25:51.000+03:00,2019-06-20,jKi6wme
eSh0VWspC3x,2019-06-20T23:25:51.000+03:00,2019-06-20,jKNkhEh
