alert_id,event_time,date,asset_id
t126DDTsC60,2019-06-28T04:18:54.000+03:00,2019-06-28,SbIfbeT
t126DDTsC60,2019-06-28T04:18:54.000+03:00,2019-06-28,AX4QMlM
05exWW0L1LJ,2019-06-28T04:30:01.000+03:00,2019-06-28,gCZG9js
05exWW0L1LJ,2019-06-28T04:30:01.000+03:00,2019-06-28,czCC8Zx
05exWW0L1LJ,2019-06-28T04:30:01.000+03:00,2019-06-28,fQarpvB
05exWW0L1LJ,2019-06-28T04:30:01.000+03:00,2019-06-28,S7Uk53v
05exWW0L1LJ,2019-06-28T04:30:01.000+03:00,2019-06-28,WQ75gNM
wNDjFPdOejC,2019-06-28T04:40:10.000+03:00,2019-06-28,8NJam5G
wNDjFPdOejC,2019-06-28T04:40:10.000+03:00,2019-06-28,LT6DWd8
wNDjFPdOejC,2019-06-28T04:40:10.000+03:00,2019-06-28,WzscQnJ
wNDjFPdOejC,2019-06-28T04:40:10.000+03:00,2019-06-28,kNqUjIS
wNDjFPdOejC,2019-06-28T04:40:10.000+03:00,2019-06-28,bEYBpbZ
FYFObaGlK4Q,2019-06-28T04:40:29.000+03:00,2019-06-28,K8cRo5R
FYFObaGlK4Q,2019-06-28T04:40:29.000+03:00,2019-06-28,9eQzbke
KFto5Cml9aH,2019-06-28T05:03:54.000+03:00,2019-06-28,0hU53LE
KFto5Cml9aH,2019-06-28T05:03:54.000+03:00,2019-06-28,S8UPXki
KFto5Cml9aH,2019-06-28T05:03:54.000+03:00,2019-06-28,6kDZ4BJ
KFto5Cml9aH,2019-06-28T05:03:54.000+03:00,2019-06-28,ZCkiqMt
KFto5Cml9aH,2019-06-28T05:03:54.000+03:00,2019-06-28,GQb9ibY
nDfa0Vfh0Nt,2019-06-28T05:06:24.000+03:00,2019-06-28,BDlPCOg
nDfa0Vfh0Nt,2019-06-28T05:06:24.000+03:00,2019-06-28,Dim88Eu
vliWc3PkkOJ,2019-06-28T05:48:07.000+03:00,2019-06-28,orEJdyh
kdg3hBfiwCk,2019-06-28T05:51:28.000+03:00,2019-06-28,8KSCnCL
kdg3hBfiwCk,2019-06-28T05:51:28.000+03:00,2019-06-28,noirE5Q
bQ47rjwQA8Z,2019-06-28T05:52:13.000+03:00,2019-06-28,IknoqwR
bQ47rjwQA8Z,2019-06-28T05:52:13.000+03:00,2019-06-28,5KwFKmE
ChPjT8d8BRX,2019-06-28T06:07:02.000+03:00,2019-06-28,BbJgm0B
ChPjT8d8BRX,2019-06-28T06:07:02.000+03:00,2019-06-28,uncyjmA
ChPjT8d8BRX,2019-06-28T06:07:02.000+03:00,2019-06-28,wsJv9hX
ChPjT8d8BRX,2019-06-28T06:07:02.000+03:00,2019-06-28,7G9M16h
ChPjT8d8BRX,2019-06-28T06:07:02.000+03:00,2019-06-28,dnbsTUa
