alert_id,event_time,date,asset_id
wNDjFPdOejC,2019-06-29T14:22:47.000+03:00,2019-06-29,vcxlrA2
wNDjFPdOejC,2019-06-29T14:22:47.000+03:00,2019-06-29,394Id39
GoRkTU71sLp,2019-06-29T14:55:08.000+03:00,2019-06-29,qDcWIfl
nU9qAdROmHP,2019-06-29T15:02:02.000+03:00,2019-06-29,z0l2szi
nU9qAdROmHP,2019-06-29T15:02:02.000+03:00,2019-06-29,tFDxWpN
nU9qAdROmHP,2019-06-29T15:02:02.000+03:00,2019-06-29,A2dCDxs
nU9qAdROmHP,2019-06-29T15:02:02.000+03:00,2019-06-29,gDylqto
nU9qAdROmHP,2019-06-29T15:02:02.000+03:00,2019-06-29,9zpPJLW
vUJgHPBBwjb,2019-06-29T15:09:08.000+03:00,2019-06-29,WE2mWiM
lxQRbsBwMR0,2019-06-29T15:16:53.000+03:00,2019-06-29,kbSTaIY
lxQRbsBwMR0,2019-06-29T15:16:53.000+03:00,2019-06-29,MCUv2kL
CvBff6D4n0P,2019-06-29T15:21:22.000+03:00,2019-06-29,ITAH6A9
CvBff6D4n0P,2019-06-29T15:21:22.000+03:00,2019-06-29,MlluNRh
CvBff6D4n0P,2019-06-29T15:21:22.000+03:00,2019-06-29,aibobC7
X9x5OMaVagy,2019-06-29T16:02:06.000+03:00,2019-06-29,gwikLQv
X9x5OMaVagy,2019-06-29T16:02:06.000+03:00,2019-06-29,H0xWh9Y
X9x5OMaVagy,2019-06-29T16:02:06.000+03:00,2019-06-29,2xstTOa
X9x5OMaVagy,2019-06-29T16:02:06.000+03:00,2019-06-29,BG40O0O
gF33midLYxb,2019-06-29T16:38:49.000+03:00,2019-06-29,dMpicaI
gF33midLYxb,2019-06-29T16:38:49.000+03:00,2019-06-29,DoyBgAr
gF33midLYxb,2019-06-29T16:38:49.000+03:00,2019-06-29,uTUZ0Ry
gF33midLYxb,2019-06-29T16:38:49.000+03:00,2019-06-29,8jwQ5Xa
Y7cWwyAi30w,2019-06-29T16:59:42.000+03:00,2019-06-29,wMeLM0K
Y7cWwyAi30w,2019-06-29T16:59:42.000+03:00,2019-06-29,60nBUgz
Y7cWwyAi30w,2019-06-29T16:59:42.000+03:00,2019-06-29,atBZAXH
Y7cWwyAi30w,2019-06-29T16:59:42.000+03:00,2019-06-29,TcQoKI2
5PCmcWte4li,2019-06-29T17:14:24.000+03:00,2019-06-29,2quRsKd
5PCmcWte4li,2019-06-29T17:14:24.000+03:00,2019-06-29,RKNQa0Y
aGYNCmS1qwf,2019-06-29T17:55:58.000+03:00,2019-06-29,KO5rd06
aGYNCmS1qwf,2019-06-29T17:55:58.000+03:00,2019-06-29,8Zjymkt
aGYNCmS1qwf,2019-06-29T17:55:58.000+03:00,2019-06-29,Llyf2WZ
aGYNCmS1qwf,2019-06-29T17:55:58.000+03:00,2019-06-29,J3VRhWM
aGYNCmS1qwf,2019-06-29T17:55:58.000+03:00,2019-06-29,xE7AgUp
