alert_id,event_time,date,asset_id
2Jof51BvzqX,2019-06-05T04:43:41.000+03:00,2019-06-05,4CZh0GT
2Jof51BvzqX,2019-06-05T04:43:41.000+03:00,2019-06-05,es6nFHY
AH8to3Rxfka,2019-06-05T05:00:57.000+03:00,2019-06-05,78Gc0En
AH8to3Rxfka,2019-06-05T05:00:57.000+03:00,2019-06-05,G0QqUuy
AH8to3Rxfka,2019-06-05T05:00:57.000+03:00,2019-06-05,rOSnVkk
AH8to3Rxfka,2019-06-05T05:00:57.000+03:00,2019-06-05,u8RW81F
AH8to3Rxfka,2019-06-05T05:00:57.000+03:00,2019-06-05,YTeneY7
gF33midLYxb,2019-06-05T05:18:16.000+03:00,2019-06-05,jPl5gaR
gF33midLYxb,2019-06-05T05:18:16.000+03:00,2019-06-05,BoTRUSd
gF33midLYxb,2019-06-05T05:18:16.000+03:00,2019-06-05,NvNoNTv
gF33midLYxb,2019-06-05T05:18:16.000+03:00,2019-06-05,A48yRu1
gF33midLYxb,2019-06-05T05:18:16.000+03:00,2019-06-05,V37PXJR
W0MLje6q4Sb,2019-06-05T05:38:42.000+03:00,2019-06-05,6uRv995
W0MLje6q4Sb,2019-06-05T05:38:42.000+03:00,2019-06-05,vycjVrL
CvBff6D4n0P,2019-06-05T05:44:19.000+03:00,2019-06-05,FGK3nnx
CvBff6D4n0P,2019-06-05T05:44:19.000+03:00,2019-06-05,Tcd2W06
CvBff6D4n0P,2019-06-05T05:44:19.000+03:00,2019-06-05,b3sR9NT
CvBff6D4n0P,2019-06-05T05:44:19.000+03:00,2019-06-05,EWjvMF9
IHshPfu2MUo,2019-06-05T06:14:55.000+03:00,2019-06-05,NFBk8bR
IHshPfu2MUo,2019-06-05T06:14:55.000+03:00,2019-06-05,7AYTvm8
IHshPfu2MUo,2019-06-05T06:14:55.000+03:00,2019-06-05,T0ZiFpE
IHshPfu2MUo,2019-06-05T06:14:55.000+03:00,2019-06-05,ouGFxcg
qWytEuoODzH,2019-06-05T06:36:36.000+03:00,2019-06-05,Bdu5Wb9
nGw2Qqb7Ll8,2019-06-05T07:09:14.000+03:00,2019-06-05,aATsTTA
nGw2Qqb7Ll8,2019-06-05T07:09:14.000+03:00,2019-06-05,UXrFAen
nGw2Qqb7Ll8,2019-06-05T07:09:14.000+03:00,2019-06-05,p7OSPLg
qpzO9bDEXYB,2019-06-05T07:14:21.000+03:00,2019-06-05,v4nlC8l
eSh0VWspC3x,2019-06-05T07:22:08.000+03:00,2019-06-05,LDFjvmz
eSh0VWspC3x,2019-06-05T07:22:08.000+03:00,2019-06-05,b6ABhfk
eSh0VWspC3x,2019-06-05T07:22:08.000+03:00,2019-06-05,Bom1avh
