alert_id,event_time,date,asset_id
0ZrX3rIidUB,2019-06-26T04:42:18.000+03:00,2019-06-26,NjMHrT3
0ZrX3rIidUB,2019-06-26T04:42:18.000+03:00,2019-06-26,2MOry7p
oIpXWTYPGOs,2019-06-26T04:54:33.000+03:00,2019-06-26,jRxtgEI
oIpXWTYPGOs,2019-06-26T04:54:33.000+03:00,2019-06-26,vCYIJPe
XGo0nQHCZzR,2019-06-26T05:56:42.000+03:00,2019-06-26,P11Ze1y
1AlMxb4jeZ8,2019-06-26T06:11:08.000+03:00,2019-06-26,stZrkhv
1AlMxb4jeZ8,2019-06-26T06:11:08.000+03:00,2019-06-26,zIQOy5x
nU9qAdROmHP,2019-06-26T07:21:23.000+03:00,2019-06-26,bbVJ6PQ
nU9qAdROmHP,2019-06-26T07:21:23.000+03:00,2019-06-26,b1R4gB9
nU9qAdROmHP,2019-06-26T07:21:23.000+03:00,2019-06-26,Btjg5JM
AH8to3Rxfka,2019-06-26T07:35:33.000+03:00,2019-06-26,9aZw55b
AH8to3Rxfka,2019-06-26T07:35:33.000+03:00,2019-06-26,vPOjJXi
AH8to3Rxfka,2019-06-26T07:35:33.000+03:00,2019-06-26,2Zj5APt
AH8to3Rxfka,2019-06-26T07:35:33.000+03:00,2019-06-26,E6fdt4S
AH8to3Rxfka,2019-06-26T07:35:33.000+03:00,2019-06-26,aX0keE0
NPDIW6jGkH2,2019-06-26T07:41:43.000+03:00,2019-06-26,hr6MAVP
GoRkTU71sLp,2019-06-26T07:50:39.000+03:00,2019-06-26,8t1wT91
GoRkTU71sLp,2019-06-26T07:50:39.000+03:00,2019-06-26,vom75H3
vwsUROfwNk4,2019-06-26T08:46:32.000+03:00,2019-06-26,wQKfQ8Z
vwsUROfwNk4,2019-06-26T08:46:32.000+03:00,2019-06-26,hwWkwcC
vwsUROfwNk4,2019-06-26T08:46:32.000+03:00,2019-06-26,W1EqrKY
vwsUROfwNk4,2019-06-26T08:46:32.000+03:00,2019-06-26,e5sGn6I
KdVKuoubHtU,2019-06-26T09:58:55.000+03:00,2019-06-26,jUsySD3
KdVKuoubHtU,2019-06-26T09:58:55.000+03:00,2019-06-26,ibRZbop
KdVKuoubHtU,2019-06-26T09:58:55.000+03:00,2019-06-26,aa9gnWP
KdVKuoubHtU,2019-06-26T09:58:55.000+03:00,2019-06-26,m8ImxL8
zkqGJIveVuo,2019-06-26T10:49:33.000+03:00,2019-06-26,X807WN8
zkqGJIveVuo,2019-06-26T10:49:33.000+03:00,2019-06-26,uP2kbVm
zkqGJIveVuo,2019-06-26T10:49:33.000+03:00,2019-06-26,1RGbcvk
zkqGJIveVuo,2019-06-26T10:49:33.000+03:00,2019-06-26,Q9GoEn6
zkqGJIveVuo,2019-06-26T10:49:33.000+03:00,2019-06-26,WG5M9of
