alert_id,event_time,date,asset_id
biXRQ1DEME2,2019-06-26T02:32:38.000+03:00,2019-06-26,Togu2K7
biXRQ1DEME2,2019-06-26T02:32:38.000+03:00,2019-06-26,RTprlFU
biXRQ1DEME2,2019-06-26T02:32:38.000+03:00,2019-06-26,M34CLZv
biXRQ1DEME2,2019-06-26T02:32:38.000+03:00,2019-06-26,96bRQ5J
p8VCdPHXCuZ,2019-06-26T02:34:17.000+03:00,2019-06-26,EL0MqdH
sHqLZ3ygoVI,2019-06-26T03:07:56.000+03:00,2019-06-26,Raqsixu
sHqLZ3ygoVI,2019-06-26T03:07:56.000+03:00,2019-06-26,PfrrxLX
sHqLZ3ygoVI,2019-06-26T03:07:56.000+03:00,2019-06-26,sRNBVAB
sHqLZ3ygoVI,2019-06-26T03:07:56.000+03:00,2019-06-26,wnILyqB
sHqLZ3ygoVI,2019-06-26T03:07:56.000+03:00,2019-06-26,iVCVrmL
cv1iTBJeHKF,2019-06-26T03:34:10.000+03:00,2019-06-26,jM3LcYA
cv1iTBJeHKF,2019-06-26T03:34:10.000+03:00,2019-06-26,oP12XGZ
cv1iTBJeHKF,2019-06-26T03:34:10.000+03:00,2019-06-26,VgWSoeg
cv1iTBJeHKF,2019-06-26T03:34:10.000+03:00,2019-06-26,0NKwm3J
kdg3hBfiwCk,2019-06-26T03:34:22.000+03:00,2019-06-26,22mRMkC
kdg3hBfiwCk,2019-06-26T03:34:22.000+03:00,2019-06-26,5X9PdKX
kdg3hBfiwCk,2019-06-26T03:34:22.000+03:00,2019-06-26,1AdmAbw
kdg3hBfiwCk,2019-06-26T03:34:22.000+03:00,2019-06-26,ex6pPqm
kdg3hBfiwCk,2019-06-26T03:34:22.000+03:00,2019-06-26,s9biIXY
Zuo4OWw2Sk0,2019-06-26T03:38:03.000+03:00,2019-06-26,fH5tFdN
Zuo4OWw2Sk0,2019-06-26T03:38:03.000+03:00,2019-06-26,KESoqSm
Zuo4OWw2Sk0,2019-06-26T03:38:03.000+03:00,2019-06-26,w0Y3U8Y
Zuo4OWw2Sk0,2019-06-26T03:38:03.000+03:00,2019-06-26,ReWQGvI
C323Ed4y8NU,2019-06-26T04:18:21.000+03:00,2019-06-26,oEpLAwX
C323Ed4y8NU,2019-06-26T04:18:21.000+03:00,2019-06-26,10da0xH
C323Ed4y8NU,2019-06-26T04:18:21.000+03:00,2019-06-26,0fOyTox
ZFtpDbRGwpR,2019-06-26T04:35:29.000+03:00,2019-06-26,1Hl87FM
ZFtpDbRGwpR,2019-06-26T04:35:29.000+03:00,2019-06-26,OI2BQjC
ZFtpDbRGwpR,2019-06-26T04:35:29.000+03:00,2019-06-26,yiimSr2
ZFtpDbRGwpR,2019-06-26T04:35:29.000+03:00,2019-06-26,RGZVlvW
ZFtpDbRGwpR,2019-06-26T04:35:29.000+03:00,2019-06-26,5Fz5kHO
