alert_id,event_time,date,asset_id
ChPjT8d8BRX,2019-06-18T03:32:07.000+03:00,2019-06-18,9iOAZpr
cv1iTBJeHKF,2019-06-18T03:55:23.000+03:00,2019-06-18,hqZzmn0
cv1iTBJeHKF,2019-06-18T03:55:23.000+03:00,2019-06-18,yHoVQoA
czQwIHOzm03,2019-06-18T04:05:50.000+03:00,2019-06-18,LLmpO8W
czQwIHOzm03,2019-06-18T04:05:50.000+03:00,2019-06-18,5tgDd3G
czQwIHOzm03,2019-06-18T04:05:50.000+03:00,2019-06-18,gVTT777
2VsSDcyzFF7,2019-06-18T04:23:03.000+03:00,2019-06-18,rAxlQW6
uv41T4StZ37,2019-06-18T04:23:20.000+03:00,2019-06-18,0ppn2Ow
uv41T4StZ37,2019-06-18T04:23:20.000+03:00,2019-06-18,icqJDwf
uv41T4StZ37,2019-06-18T04:23:20.000+03:00,2019-06-18,Yfrsyb8
qWytEuoODzH,2019-06-18T04:58:07.000+03:00,2019-06-18,nAYSgge
qWytEuoODzH,2019-06-18T04:58:07.000+03:00,2019-06-18,HbFVDJL
qWytEuoODzH,2019-06-18T04:58:07.000+03:00,2019-06-18,QNurD02
qWytEuoODzH,2019-06-18T04:58:07.000+03:00,2019-06-18,Z0xYCLT
qpzO9bDEXYB,2019-06-18T05:26:06.000+03:00,2019-06-18,4p1Z6xv
qpzO9bDEXYB,2019-06-18T05:26:06.000+03:00,2019-06-18,K6jBoJH
KFto5Cml9aH,2019-06-18T06:32:34.000+03:00,2019-06-18,tSz8Bqo
KFto5Cml9aH,2019-06-18T06:32:34.000+03:00,2019-06-18,DrpiIkD
KFto5Cml9aH,2019-06-18T06:32:34.000+03:00,2019-06-18,SiUSe0e
KFto5Cml9aH,2019-06-18T06:32:34.000+03:00,2019-06-18,DTlm50p
KFto5Cml9aH,2019-06-18T06:32:34.000+03:00,2019-06-18,RxREuHc
wNDjFPdOejC,2019-06-18T06:42:40.000+03:00,2019-06-18,YzoP57r
WD5Lr4HkCqo,2019-06-18T06:51:24.000+03:00,2019-06-18,EJYSmLP
Zuo4OWw2Sk0,2019-06-18T07:25:18.000+03:00,2019-06-18,XjqnW3F
Zuo4OWw2Sk0,2019-06-18T07:25:18.000+03:00,2019-06-18,VzusELm
P1GR3AvXGz6,2019-06-18T07:26:58.000+03:00,2019-06-18,UyM7rZa
AH8to3Rxfka,2019-06-18T07:31:15.000+03:00,2019-06-18,ML5LXkU
AH8to3Rxfka,2019-06-18T07:31:15.000+03:00,2019-06-18,CFroBwK
AH8to3Rxfka,2019-06-18T07:31:15.000+03:00,2019-06-18,vIzrDW8
