alert_id,event_time,date,asset_id
YWG6P8N45eQ,2019-06-05T13:54:40.000+03:00,2019-06-05,2ja60oj
YWG6P8N45eQ,2019-06-05T13:54:40.000+03:00,2019-06-05,V97AVuX
k01Jbv2jug2,2019-06-05T14:53:19.000+03:00,2019-06-05,Hv8L1oR
VRYMEmmYp50,2019-06-05T14:54:38.000+03:00,2019-06-05,e8BjEQ8
VRYMEmmYp50,2019-06-05T14:54:38.000+03:00,2019-06-05,jRnJ4mq
VRYMEmmYp50,2019-06-05T14:54:38.000+03:00,2019-06-05,dQwCOsj
VRYMEmmYp50,2019-06-05T14:54:38.000+03:00,2019-06-05,5tGdLBU
C323Ed4y8NU,2019-06-05T15:20:14.000+03:00,2019-06-05,EDHXqL9
C323Ed4y8NU,2019-06-05T15:20:14.000+03:00,2019-06-05,z0Xnlb9
C323Ed4y8NU,2019-06-05T15:20:14.000+03:00,2019-06-05,qPT6kLL
C323Ed4y8NU,2019-06-05T15:20:14.000+03:00,2019-06-05,sr2iUdC
O9zC9Tx6eJv,2019-06-05T15:59:39.000+03:00,2019-06-05,EboWkLQ
O9zC9Tx6eJv,2019-06-05T15:59:39.000+03:00,2019-06-05,TkG8n5k
O9zC9Tx6eJv,2019-06-05T15:59:39.000+03:00,2019-06-05,z9H89NK
O9zC9Tx6eJv,2019-06-05T15:59:39.000+03:00,2019-06-05,B9dfbeT
YgCI2UmvDhe,2019-06-05T16:33:38.000+03:00,2019-06-05,D2MKSb1
YgCI2UmvDhe,2019-06-05T16:33:38.000+03:00,2019-06-05,l51q1EF
YgCI2UmvDhe,2019-06-05T16:33:38.000+03:00,2019-06-05,fpKS8Rn
oIpXWTYPGOs,2019-06-05T17:44:15.000+03:00,2019-06-05,0gzAiNL
djBVUKLJdaU,2019-06-05T18:57:52.000+03:00,2019-06-05,Sg5tFmy
djBVUKLJdaU,2019-06-05T18:57:52.000+03:00,2019-06-05,qPNjfg2
djBVUKLJdaU,2019-06-05T18:57:52.000+03:00,2019-06-05,ZAwk49e
djBVUKLJdaU,2019-06-05T18:57:52.000+03:00,2019-06-05,kBMVWOp
djBVUKLJdaU,2019-06-05T18:57:52.000+03:00,2019-06-05,4IDApLs
9eWpr1cPXEE,2019-06-05T19:12:26.000+03:00,2019-06-05,xxgeK0R
9eWpr1cPXEE,2019-06-05T19:12:26.000+03:00,2019-06-05,JLHo0eQ
9eWpr1cPXEE,2019-06-05T19:12:26.000+03:00,2019-06-05,dAY0AxZ
NPDIW6jGkH2,2019-06-05T19:23:41.000+03:00,2019-06-05,AURirDR
NPDIW6jGkH2,2019-06-05T19:23:41.000+03:00,2019-06-05,BqJWXKU
NPDIW6jGkH2,2019-06-05T19:23:41.000+03:00,2019-06-05,Idw3mFI
NPDIW6jGkH2,2019-06-05T19:23:41.000+03:00,2019-06-05,nbC5s4x
