alert_id,event_time,date,asset_id
JHDImbeDmR8,2019-06-04T17:26:19.000+03:00,2019-06-04,Yq1N36V
JHDImbeDmR8,2019-06-04T17:26:19.000+03:00,2019-06-04,CCdeXXl
JHDImbeDmR8,2019-06-04T17:26:19.000+03:00,2019-06-04,Or8qgfw
WD5Lr4HkCqo,2019-06-04T17:43:00.000+03:00,2019-06-04,sqjDjif
WD5Lr4HkCqo,2019-06-04T17:43:00.000+03:00,2019-06-04,Ii20Aer
WD5Lr4HkCqo,2019-06-04T17:43:00.000+03:00,2019-06-04,EdsIiHY
WD5Lr4HkCqo,2019-06-04T17:43:00.000+03:00,2019-06-04,WEElt2A
Jgz1VRqqEo2,2019-06-04T17:56:35.000+03:00,2019-06-04,hKPykAy
Jgz1VRqqEo2,2019-06-04T17:56:35.000+03:00,2019-06-04,LkJDEAh
FYFObaGlK4Q,2019-06-04T18:17:21.000+03:00,2019-06-04,5ZYDLEQ
oIpXWTYPGOs,2019-06-04T18:21:33.000+03:00,2019-06-04,9y3oflF
cv1iTBJeHKF,2019-06-04T18:31:58.000+03:00,2019-06-04,AP9d8iK
cv1iTBJeHKF,2019-06-04T18:31:58.000+03:00,2019-06-04,Z1tgitr
cv1iTBJeHKF,2019-06-04T18:31:58.000+03:00,2019-06-04,p2PDIfd
cv1iTBJeHKF,2019-06-04T18:31:58.000+03:00,2019-06-04,RWtlwuD
X7cYrWsMibY,2019-06-04T18:36:56.000+03:00,2019-06-04,926ES0Y
X7cYrWsMibY,2019-06-04T18:36:56.000+03:00,2019-06-04,7d1u5nx
X7cYrWsMibY,2019-06-04T18:36:56.000+03:00,2019-06-04,cKOrI1Q
X7cYrWsMibY,2019-06-04T18:36:56.000+03:00,2019-06-04,cF3hWz5
X7cYrWsMibY,2019-06-04T18:36:56.000+03:00,2019-06-04,LLvXytt
BxKRvWMrY6I,2019-06-04T18:40:49.000+03:00,2019-06-04,skIGZyR
biXRQ1DEME2,2019-06-04T19:52:39.000+03:00,2019-06-04,KPiRC8P
biXRQ1DEME2,2019-06-04T19:52:39.000+03:00,2019-06-04,gH6zjJV
biXRQ1DEME2,2019-06-04T19:52:39.000+03:00,2019-06-04,XAzI5ZJ
biXRQ1DEME2,2019-06-04T19:52:39.000+03:00,2019-06-04,P1RA8NM
Wxro5AaiSSI,2019-06-04T21:45:59.000+03:00,2019-06-04,qYjOHg5
Wxro5AaiSSI,2019-06-04T21:45:59.000+03:00,2019-06-04,5l5jdfs
Wxro5AaiSSI,2019-06-04T21:45:59.000+03:00,2019-06-04,0SfsAeC
ZFtpDbRGwpR,2019-06-04T21:49:27.000+03:00,2019-06-04,zgUhV5w
ZFtpDbRGwpR,2019-06-04T21:49:27.000+03:00,2019-06-04,5ZYe9Ft
ZFtpDbRGwpR,2019-06-04T21:49:27.000+03:00,2019-06-04,6j1KUh9
ZFtpDbRGwpR,2019-06-04T21:49:27.000+03:00,2019-06-04,DkaO7j7
