alert_id,event_time,date,asset_id
HttiH0rqiG4,2019-06-12T01:48:41.000+03:00,2019-06-12,fTv53fh
HttiH0rqiG4,2019-06-12T01:48:41.000+03:00,2019-06-12,8IE81IA
O9zC9Tx6eJv,2019-06-12T02:12:39.000+03:00,2019-06-12,ltDed2r
BxKRvWMrY6I,2019-06-12T02:15:00.000+03:00,2019-06-12,Vq6mzMu
BxKRvWMrY6I,2019-06-12T02:15:00.000+03:00,2019-06-12,ACoOaZy
BxKRvWMrY6I,2019-06-12T02:15:00.000+03:00,2019-06-12,GVLxiqZ
BxKRvWMrY6I,2019-06-12T02:15:00.000+03:00,2019-06-12,Y7eXcoe
BxKRvWMrY6I,2019-06-12T02:15:00.000+03:00,2019-06-12,Dkp8ajl
nWiOqwQnfta,2019-06-12T02:18:00.000+03:00,2019-06-12,cI9WWBj
0wtOQkEFagA,2019-06-12T02:48:50.000+03:00,2019-06-12,85KIFuk
0wtOQkEFagA,2019-06-12T02:48:50.000+03:00,2019-06-12,JcKVyA7
0wtOQkEFagA,2019-06-12T02:48:50.000+03:00,2019-06-12,qsYjJkZ
0wtOQkEFagA,2019-06-12T02:48:50.000+03:00,2019-06-12,KiAjrDI
0wtOQkEFagA,2019-06-12T02:48:50.000+03:00,2019-06-12,x1SZCSN
lxQRbsBwMR0,2019-06-12T02:55:11.000+03:00,2019-06-12,cxOZEYW
lxQRbsBwMR0,2019-06-12T02:55:11.000+03:00,2019-06-12,tROMGAO
lxQRbsBwMR0,2019-06-12T02:55:11.000+03:00,2019-06-12,gyoZxK9
Za6H30LVAdt,2019-06-12T03:13:03.000+03:00,2019-06-12,S6lSU08
Za6H30LVAdt,2019-06-12T03:13:03.000+03:00,2019-06-12,my2ZE1w
Za6H30LVAdt,2019-06-12T03:13:03.000+03:00,2019-06-12,GGazIbK
Za6H30LVAdt,2019-06-12T03:13:03.000+03:00,2019-06-12,5TV168z
D4C04PosYg6,2019-06-12T03:21:14.000+03:00,2019-06-12,ZdjHJf4
D4C04PosYg6,2019-06-12T03:21:14.000+03:00,2019-06-12,XO2ebkF
bMyqknj909n,2019-06-12T03:36:39.000+03:00,2019-06-12,TJvo16X
bMyqknj909n,2019-06-12T03:36:39.000+03:00,2019-06-12,M6Mz8VE
bMyqknj909n,2019-06-12T03:36:39.000+03:00,2019-06-12,PsqmDz6
vliWc3PkkOJ,2019-06-12T03:47:15.000+03:00,2019-06-12,AK0u8vW
gF33midLYxb,2019-06-12T03:53:14.000+03:00,2019-06-12,1BOnTKh
gF33midLYxb,2019-06-12T03:53:14.000+03:00,2019-06-12,htk7loz
gF33midLYxb,2019-06-12T03:53:14.000+03:00,2019-06-12,V7rQHza
gF33midLYxb,2019-06-12T03:53:14.000+03:00,2019-06-12,UPGSRrK
