alert_id,event_time,date,asset_id
9eWpr1cPXEE,2019-06-10T12:51:32.000+03:00,2019-06-10,dw0P1y8
9eWpr1cPXEE,2019-06-10T12:51:32.000+03:00,2019-06-10,D03nYMV
9eWpr1cPXEE,2019-06-10T12:51:32.000+03:00,2019-06-10,1xFoJiA
OMXjUVK2uot,2019-06-10T13:38:02.000+03:00,2019-06-10,8AwrFvQ
OMXjUVK2uot,2019-06-10T13:38:02.000+03:00,2019-06-10,mrDQaFs
OMXjUVK2uot,2019-06-10T13:38:02.000+03:00,2019-06-10,NrkeQ48
OMXjUVK2uot,2019-06-10T13:38:02.000+03:00,2019-06-10,5rDjIx6
OMXjUVK2uot,2019-06-10T13:38:02.000+03:00,2019-06-10,o5QWHa0
NPDIW6jGkH2,2019-06-10T13:45:17.000+03:00,2019-06-10,JqRo0KL
NPDIW6jGkH2,2019-06-10T13:45:17.000+03:00,2019-06-10,gvog8AL
BxKRvWMrY6I,2019-06-10T13:46:35.000+03:00,2019-06-10,TaXSonx
BxKRvWMrY6I,2019-06-10T13:46:35.000+03:00,2019-06-10,GfKvdI9
BxKRvWMrY6I,2019-06-10T13:46:35.000+03:00,2019-06-10,8K0frcA
gF33midLYxb,2019-06-10T13:53:39.000+03:00,2019-06-10,dedy0yv
gF33midLYxb,2019-06-10T13:53:39.000+03:00,2019-06-10,N4dNQ9e
YzfYeIz55BB,2019-06-10T13:58:48.000+03:00,2019-06-10,a3IrFrN
YzfYeIz55BB,2019-06-10T13:58:48.000+03:00,2019-06-10,vDjlSx5
YzfYeIz55BB,2019-06-10T13:58:48.000+03:00,2019-06-10,1G7lKVv
74oBBbuPaSg,2019-06-10T14:01:10.000+03:00,2019-06-10,tVZFvdA
74oBBbuPaSg,2019-06-10T14:01:10.000+03:00,2019-06-10,nSV1K4n
74oBBbuPaSg,2019-06-10T14:01:10.000+03:00,2019-06-10,nZ0jzL3
74oBBbuPaSg,2019-06-10T14:01:10.000+03:00,2019-06-10,qq1PdXz
Zuo4OWw2Sk0,2019-06-10T14:09:10.000+03:00,2019-06-10,2e5hqSk
Zuo4OWw2Sk0,2019-06-10T14:09:10.000+03:00,2019-06-10,U9Yd8a8
8x9rwGukOmB,2019-06-10T16:53:04.000+03:00,2019-06-10,qRSHlOc
8x9rwGukOmB,2019-06-10T16:53:04.000+03:00,2019-06-10,6UvfMaY
8x9rwGukOmB,2019-06-10T16:53:04.000+03:00,2019-06-10,C0tL71u
kdg3hBfiwCk,2019-06-10T17:34:45.000+03:00,2019-06-10,N0Cni0d
djBVUKLJdaU,2019-06-10T19:15:55.000+03:00,2019-06-10,rDXVUZp
djBVUKLJdaU,2019-06-10T19:15:55.000+03:00,2019-06-10,GKLWj73
djBVUKLJdaU,2019-06-10T19:15:55.000+03:00,2019-06-10,XsnY6gd
djBVUKLJdaU,2019-06-10T19:15:55.000+03:00,2019-06-10,ZgDAaPO
djBVUKLJdaU,2019-06-10T19:15:55.000+03:00,2019-06-10,rcXLPpz
