alert_id,event_time,date,asset_id
0wtOQkEFagA,2019-06-24T16:54:28.000+03:00,2019-06-24,QE4GHP1
0wtOQkEFagA,2019-06-24T16:54:28.000+03:00,2019-06-24,zAAOEmN
nU9qAdROmHP,2019-06-24T17:07:04.000+03:00,2019-06-24,9CGBzG5
nU9qAdROmHP,2019-06-24T17:07:04.000+03:00,2019-06-24,UgbSSDX
nU9qAdROmHP,2019-06-24T17:07:04.000+03:00,2019-06-24,AvSHA0W
nU9qAdROmHP,2019-06-24T17:07:04.000+03:00,2019-06-24,7kDqsZA
KFto5Cml9aH,2019-06-24T17:19:25.000+03:00,2019-06-24,XM5rEDR
KFto5Cml9aH,2019-06-24T17:19:25.000+03:00,2019-06-24,cUMOWJT
KFto5Cml9aH,2019-06-24T17:19:25.000+03:00,2019-06-24,8OPo9Y8
KFto5Cml9aH,2019-06-24T17:19:25.000+03:00,2019-06-24,BFWkR67
9eWpr1cPXEE,2019-06-24T17:37:05.000+03:00,2019-06-24,xBRWy42
9eWpr1cPXEE,2019-06-24T17:37:05.000+03:00,2019-06-24,D8JEvUv
9eWpr1cPXEE,2019-06-24T17:37:05.000+03:00,2019-06-24,ZokPj0G
9eWpr1cPXEE,2019-06-24T17:37:05.000+03:00,2019-06-24,UXjzC0B
Pbt9PMCguA6,2019-06-24T17:39:19.000+03:00,2019-06-24,5IsPmND
Pbt9PMCguA6,2019-06-24T17:39:19.000+03:00,2019-06-24,8btrXS2
qpzO9bDEXYB,2019-06-24T17:54:59.000+03:00,2019-06-24,Aeq9PXu
qpzO9bDEXYB,2019-06-24T17:54:59.000+03:00,2019-06-24,iUx43rI
qpzO9bDEXYB,2019-06-24T17:54:59.000+03:00,2019-06-24,bXQFDl2
qpzO9bDEXYB,2019-06-24T17:54:59.000+03:00,2019-06-24,l3nMzSj
BxKRvWMrY6I,2019-06-24T17:55:26.000+03:00,2019-06-24,LIKzmRF
BxKRvWMrY6I,2019-06-24T17:55:26.000+03:00,2019-06-24,K5HgTPB
BxKRvWMrY6I,2019-06-24T17:55:26.000+03:00,2019-06-24,ewft7zN
vEfvf9YFExi,2019-06-24T17:59:07.000+03:00,2019-06-24,MJ5rt9O
vEfvf9YFExi,2019-06-24T17:59:07.000+03:00,2019-06-24,1K6ItAD
vEfvf9YFExi,2019-06-24T17:59:07.000+03:00,2019-06-24,4X9xYos
aGYNCmS1qwf,2019-06-24T19:04:58.000+03:00,2019-06-24,yZdhwSF
aGYNCmS1qwf,2019-06-24T19:04:58.000+03:00,2019-06-24,3dozIIK
