alert_id,event_time,date,asset_id
HttiH0rqiG4,2019-06-26T00:25:45.000+03:00,2019-06-26,1HJaOS6
HttiH0rqiG4,2019-06-26T00:25:45.000+03:00,2019-06-26,z2P7i1K
HttiH0rqiG4,2019-06-26T00:25:45.000+03:00,2019-06-26,56hA7Ap
HttiH0rqiG4,2019-06-26T00:25:45.000+03:00,2019-06-26,OhDgfy9
W03mt1Aibkm,2019-06-26T00:30:10.000+03:00,2019-06-26,8gLfjHa
W03mt1Aibkm,2019-06-26T00:30:10.000+03:00,2019-06-26,vWEigLg
W03mt1Aibkm,2019-06-26T00:30:10.000+03:00,2019-06-26,D2bEym1
W03mt1Aibkm,2019-06-26T00:30:10.000+03:00,2019-06-26,c9bZkmA
aGYNCmS1qwf,2019-06-26T00:33:53.000+03:00,2019-06-26,rmm5pkU
uv41T4StZ37,2019-06-26T00:39:58.000+03:00,2019-06-26,4M2wOjM
dtj3qBnaJ0E,2019-06-26T00:44:47.000+03:00,2019-06-26,WWdyLmf
h4MLSFigPQ4,2019-06-26T00:48:50.000+03:00,2019-06-26,QgN7F5K
h4MLSFigPQ4,2019-06-26T00:48:50.000+03:00,2019-06-26,42TscfK
h4MLSFigPQ4,2019-06-26T00:48:50.000+03:00,2019-06-26,qUxwdb4
h4MLSFigPQ4,2019-06-26T00:48:50.000+03:00,2019-06-26,vCCFacd
qpzO9bDEXYB,2019-06-26T01:12:28.000+03:00,2019-06-26,LmDjWp1
qpzO9bDEXYB,2019-06-26T01:12:28.000+03:00,2019-06-26,ed2XdXU
qpzO9bDEXYB,2019-06-26T01:12:28.000+03:00,2019-06-26,2b12AkP
kdlifFZxjtH,2019-06-26T01:16:45.000+03:00,2019-06-26,PltHoZo
ArbwAO2m4Oa,2019-06-26T01:29:20.000+03:00,2019-06-26,YzlQJeL
X9x5OMaVagy,2019-06-26T01:50:36.000+03:00,2019-06-26,n7COLoq
X9x5OMaVagy,2019-06-26T01:50:36.000+03:00,2019-06-26,uItcPDk
X9x5OMaVagy,2019-06-26T01:50:36.000+03:00,2019-06-26,Xshbmar
Za6H30LVAdt,2019-06-26T02:08:34.000+03:00,2019-06-26,38SkzET
Za6H30LVAdt,2019-06-26T02:08:34.000+03:00,2019-06-26,HS2W4SL
Za6H30LVAdt,2019-06-26T02:08:34.000+03:00,2019-06-26,lF0cFKt
Za6H30LVAdt,2019-06-26T02:08:34.000+03:00,2019-06-26,j4oaiJd
OMXjUVK2uot,2019-06-26T02:11:21.000+03:00,2019-06-26,KirGKxD
OMXjUVK2uot,2019-06-26T02:11:21.000+03:00,2019-06-26,yZxQp3w
OMXjUVK2uot,2019-06-26T02:11:21.000+03:00,2019-06-26,KFdXnAi
