alert_id,event_time,date,asset_id
qWytEuoODzH,2019-06-26T23:43:37.000+03:00,2019-06-26,1shjmMq
qWytEuoODzH,2019-06-26T23:43:37.000+03:00,2019-06-26,nmZQM3S
JHDImbeDmR8,2019-06-27T00:00:56.000+03:00,2019-06-27,bApQ5bw
JHDImbeDmR8,2019-06-27T00:00:56.000+03:00,2019-06-27,J8vM8ID
JHDImbeDmR8,2019-06-27T00:00:56.000+03:00,2019-06-27,wBFEGLH
JHDImbeDmR8,2019-06-27T00:00:56.000+03:00,2019-06-27,rJ9ywCB
JHDImbeDmR8,2019-06-27T00:00:56.000+03:00,2019-06-27,Rs2KkWt
u6GnQ51znX6,2019-06-27T00:03:25.000+03:00,2019-06-27,Kyl72zD
u6GnQ51znX6,2019-06-27T00:03:25.000+03:00,2019-06-27,xUF1JaA
u6GnQ51znX6,2019-06-27T00:03:25.000+03:00,2019-06-27,j5oefP0
u6GnQ51znX6,2019-06-27T00:03:25.000+03:00,2019-06-27,jKOFKXz
u6GnQ51znX6,2019-06-27T00:03:25.000+03:00,2019-06-27,49uW4fT
P1GR3AvXGz6,2019-06-27T00:07:58.000+03:00,2019-06-27,vRybDHc
IHshPfu2MUo,2019-06-27T00:19:39.000+03:00,2019-06-27,0vRy9Ys
IHshPfu2MUo,2019-06-27T00:19:39.000+03:00,2019-06-27,MMYSzVK
IHshPfu2MUo,2019-06-27T00:19:39.000+03:00,2019-06-27,ZXxDlhH
BxKRvWMrY6I,2019-06-27T01:22:23.000+03:00,2019-06-27,s0PYu2L
BxKRvWMrY6I,2019-06-27T01:22:23.000+03:00,2019-06-27,LjRsNYR
BxKRvWMrY6I,2019-06-27T01:22:23.000+03:00,2019-06-27,JDWcFos
BxKRvWMrY6I,2019-06-27T01:22:23.000+03:00,2019-06-27,XwezVHQ
t126DDTsC60,2019-06-27T01:24:21.000+03:00,2019-06-27,absG67j
bQ47rjwQA8Z,2019-06-27T01:28:19.000+03:00,2019-06-27,N7hh58V
bQ47rjwQA8Z,2019-06-27T01:28:19.000+03:00,2019-06-27,6RXYy83
bQ47rjwQA8Z,2019-06-27T01:28:19.000+03:00,2019-06-27,RnHxQQZ
qWytEuoODzH,2019-06-27T01:31:51.000+03:00,2019-06-27,CJz9B8F
qWytEuoODzH,2019-06-27T01:31:51.000+03:00,2019-06-27,Lh7QaM3
eq7EJ9tSb3v,2019-06-27T02:03:21.000+03:00,2019-06-27,1TArRIu
eq7EJ9tSb3v,2019-06-27T02:03:21.000+03:00,2019-06-27,WkmzzrK
eq7EJ9tSb3v,2019-06-27T02:03:21.000+03:00,2019-06-27,8PCpDoP
eq7EJ9tSb3v,2019-06-27T02:03:21.000+03:00,2019-06-27,UDPw52T
eq7EJ9tSb3v,2019-06-27T02:03:21.000+03:00,2019-06-27,pPzVdAW
